aX,aY,aZ,gX,gY,gZ
-0.375,-0.452,2.375,300.049,-44.434,67.139
-0.393,-0.420,2.235,338.501,-20.630,77.148
-0.358,-0.392,2.123,371.155,-3.235,88.928
-0.336,-0.280,2.080,397.156,6.775,103.516
-0.311,-0.079,2.012,427.124,7.263,115.356
-0.219,0.095,1.826,472.961,0.916,125.671
-0.176,0.270,1.589,516.418,-5.249,137.024
-0.148,0.475,1.365,550.232,-12.268,146.851
-0.068,0.671,1.034,581.970,-18.494,157.776
0.022,0.802,0.600,598.328,-16.235,166.016
0.085,0.830,0.180,595.154,-3.845,168.457
0.178,0.848,-0.132,574.219,10.254,170.471
0.236,0.920,-0.311,535.950,19.531,172.180
0.280,0.984,-0.484,499.573,24.353,168.091
0.340,1.023,-0.702,471.191,22.400,157.837
0.358,1.050,-0.965,444.946,16.174,146.973
0.369,1.058,-1.249,416.077,12.146,136.780
0.338,1.080,-1.560,381.531,14.648,126.587
0.322,1.098,-1.854,342.041,18.005,119.080
0.230,1.137,-2.138,296.387,24.841,116.699
0.222,1.173,-2.380,247.620,32.288,116.943
0.196,1.196,-2.569,197.449,33.386,115.845
0.176,1.162,-2.675,147.095,26.550,108.948
0.187,0.998,-2.692,97.961,17.395,96.497
0.267,0.782,-2.572,46.570,11.169,82.581
0.335,0.502,-2.230,-2.808,11.414,62.195
0.374,0.279,-1.772,-46.570,15.076,37.048
0.381,0.036,-1.325,-74.341,15.320,20.325
0.402,-0.239,-0.932,-84.167,16.296,9.399
0.480,-0.476,-0.603,-88.928,12.573,-1.404
0.536,-0.671,-0.348,-86.975,6.592,-5.005
0.535,-0.812,-0.179,-77.698,6.775,-8.728
0.546,-0.858,-0.109,-64.209,2.869,-15.625
0.497,-0.888,-0.177,-42.297,-2.319,-18.738
0.423,-0.900,-0.327,-20.691,-3.662,-25.024
0.359,-0.857,-0.484,-8.789,-4.639,-28.564
0.290,-0.793,-0.645,-4.211,-4.883,-28.687
0.255,-0.708,-0.793,-5.310,-5.249,-27.222
0.254,-0.629,-0.917,-10.010,-5.798,-24.414
0.276,-0.536,-1.001,-17.822,-7.324,-23.560
0.242,-0.482,-0.982,-27.161,-7.324,-26.001
0.197,-0.477,-0.948,-31.982,-4.028,-26.855
0.222,-0.482,-0.939,-33.813,-2.808,-22.400
0.268,-0.486,-0.930,-36.133,-3.601,-16.357
0.323,-0.512,-0.902,-39.063,-3.967,-13.489
0.362,-0.533,-0.878,-43.030,-5.493,-14.038
0.386,-0.537,-0.867,-48.279,-8.789,-16.479
0.406,-0.542,-0.867,-53.772,-10.376,-19.226
0.409,-0.542,-0.872,-60.242,-9.521,-23.743
0.397,-0.523,-0.887,-67.749,-9.766,-30.396
0.383,-0.489,-0.902,-75.684,-12.146,-37.781
0.322,-0.467,-0.911,-83.801,-12.634,-44.373
0.261,-0.458,-0.925,-90.393,-11.597,-47.241
0.237,-0.430,-0.938,-97.412,-11.108,-45.349
0.225,-0.401,-0.949,-105.164,-9.827,-40.710
0.231,-0.415,-0.945,-111.145,-6.165,-35.461
0.261,-0.448,-0.921,-118.042,-2.563,-33.203
0.273,-0.478,-0.871,-127.686,-0.488,-33.630
0.280,-0.508,-0.812,-136.902,0.427,-35.278
0.300,-0.533,-0.766,-145.142,-0.488,-37.170
0.296,-0.551,-0.723,-153.381,-1.282,-40.466
0.267,-0.560,-0.682,-160.095,-1.709,-44.678
0.239,-0.570,-0.657,-164.001,-3.418,-46.753
0.244,-0.574,-0.638,-167.297,-4.517,-46.875
0.225,-0.575,-0.614,-171.387,-2.319,-47.180
0.202,-0.584,-0.586,-175.903,0.061,-47.852
0.205,-0.594,-0.568,-180.054,1.648,-46.021
0.198,-0.607,-0.546,-185.425,5.249,-43.762
0.195,-0.595,-0.524,-192.261,9.827,-43.152
0.181,-0.590,-0.501,-199.524,13.245,-43.274
0.179,-0.599,-0.464,-205.811,16.296,-43.274
0.179,-0.599,-0.406,-213.562,18.616,-43.945
0.177,-0.594,-0.341,-221.191,19.165,-46.448
0.164,-0.598,-0.266,-226.196,16.602,-50.293
0.130,-0.602,-0.178,-229.431,12.085,-53.894
0.108,-0.602,-0.089,-229.004,5.920,-54.810
0.085,-0.619,-0.007,-223.572,-0.793,-53.406
0.076,-0.634,0.040,-215.515,-6.836,-51.025
0.093,-0.634,0.047,-208.130,-11.047,-48.340
0.096,-0.631,0.049,-205.688,-10.986,-47.852
0.094,-0.616,0.048,-209.045,-6.958,-48.767
0.092,-0.610,0.059,-217.163,-0.610,-49.866
0.066,-0.598,0.100,-227.966,8.850,-50.781
0.053,-0.586,0.198,-238.708,17.456,-49.866
0.022,-0.568,0.346,-249.634,23.987,-46.692
0.028,-0.536,0.478,-251.831,24.902,-42.114
0.053,-0.512,0.573,-243.652,16.174,-39.368
0.028,-0.526,0.643,-236.267,3.601,-40.771
-0.010,-0.546,0.682,-230.896,-7.324,-41.504
0.007,-0.556,0.727,-225.342,-14.648,-39.917
-0.028,-0.549,0.785,-223.206,-19.531,-41.077
-0.059,-0.541,0.829,-221.985,-22.095,-41.748
-0.034,-0.539,0.901,-218.872,-21.729,-39.307
-0.053,-0.541,1.044,-217.834,-18.677,-37.415
-0.079,-0.539,1.206,-214.905,-14.526,-33.508
-0.067,-0.550,1.318,-197.693,-11.780,-25.757
-0.042,-0.576,1.358,-168.579,-8.484,-17.761
-0.267,-0.501,2.429,140.503,-63.904,36.255
-0.305,-0.529,2.524,176.147,-72.266,42.236
-0.370,-0.557,2.599,216.064,-71.289,50.293
-0.414,-0.559,2.665,260.254,-59.204,62.500
-0.442,-0.462,2.630,307.007,-39.795,76.904
-0.420,-0.380,2.485,362.732,-18.799,92.102
-0.410,-0.281,2.259,416.870,5.127,107.300
-0.348,-0.145,1.973,458.923,31.494,122.559
-0.249,-0.002,1.666,484.863,56.213,136.047
-0.184,0.052,1.459,494.995,77.637,143.921
-0.135,0.125,1.357,498.779,91.309,145.691
-0.054,0.285,1.175,509.460,91.736,146.301
0.001,0.411,0.991,523.254,87.341,148.071
0.005,0.506,0.815,532.410,86.487,146.362
0.057,0.586,0.622,537.598,85.938,142.639
0.142,0.684,0.322,534.729,82.642,140.198
0.222,0.720,-0.012,522.949,72.266,129.944
0.292,0.772,-0.414,498.779,62.378,110.840
0.314,0.728,-0.757,461.731,58.594,90.454
0.280,0.714,-0.984,413.452,67.078,74.463
0.253,0.773,-1.147,365.784,74.890,65.979
0.176,0.875,-1.356,322.266,73.486,61.523
0.147,0.977,-1.663,290.039,71.899,56.030
0.055,1.036,-2.028,265.625,60.913,47.302
-0.060,1.081,-2.399,236.755,40.039,38.879
-0.222,1.134,-2.714,198.608,23.682,34.973
-0.282,1.142,-2.903,153.870,14.465,37.415
-0.268,1.074,-2.944,107.605,9.338,43.701
-0.204,0.871,-2.822,59.021,3.662,47.058
-0.064,0.577,-2.483,8.240,0.000,43.152
0.056,0.318,-1.997,-41.809,1.709,36.438
0.214,0.061,-1.488,-78.674,6.775,33.813
0.387,-0.249,-0.966,-98.206,10.193,29.419
0.504,-0.542,-0.458,-105.286,9.583,19.165
0.549,-0.758,-0.083,-99.121,8.240,7.080
0.575,-0.905,0.096,-77.637,1.465,-2.625
0.576,-1.021,0.102,-47.913,-7.080,-8.545
0.533,-1.064,-0.013,-23.682,-13.245,-16.724
0.435,-1.050,-0.187,-6.836,-17.822,-19.287
0.314,-0.991,-0.389,4.028,-13.672,-22.644
0.246,-0.877,-0.580,7.324,-9.216,-25.513
0.216,-0.781,-0.751,7.507,-8.911,-24.536
0.187,-0.712,-0.881,4.822,-14.526,-25.879
0.138,-0.676,-0.906,-2.441,-21.057,-31.006
0.045,-0.633,-0.866,-10.559,-19.043,-32.654
0.038,-0.590,-0.860,-11.963,-13.184,-26.978
0.123,-0.594,-0.871,-8.667,-12.207,-16.846
0.189,-0.623,-0.860,-7.751,-11.902,-7.874
0.251,-0.664,-0.828,-10.681,-10.986,-3.479
0.310,-0.657,-0.799,-17.151,-9.460,-2.075
0.362,-0.644,-0.807,-22.217,-9.277,-3.052
0.405,-0.648,-0.837,-26.550,-12.390,-7.324
0.427,-0.637,-0.859,-33.630,-18.738,-15.930
0.412,-0.620,-0.813,-42.603,-28.503,-27.405
0.327,-0.598,-0.702,-50.171,-33.508,-37.720
0.204,-0.579,-0.645,-49.805,-30.090,-42.664
0.151,-0.602,-0.696,-40.710,-26.550,-39.368
0.137,-0.590,-0.788,-35.278,-25.085,-29.114
0.123,-0.568,-0.858,-37.231,-17.639,-16.113
0.126,-0.556,-0.912,-44.067,-6.531,-6.042
0.168,-0.544,-0.950,-53.162,2.075,0.427
0.226,-0.516,-0.977,-64.514,7.019,4.639
0.258,-0.498,-0.996,-74.646,5.554,4.578
0.273,-0.472,-0.987,-84.045,-2.441,-0.366
0.266,-0.490,-0.984,-91.431,-11.475,-8.789
0.233,-0.511,-0.903,-103.394,-17.944,-19.287
0.155,-0.506,-0.817,-113.220,-19.531,-26.184
0.105,-0.469,-0.804,-115.967,-16.968,-26.123
0.115,-0.449,-0.847,-113.037,-16.479,-21.912
0.128,-0.444,-0.906,-111.145,-13.184,-16.052
0.153,-0.474,-0.962,-115.112,-7.568,-10.986
0.190,-0.469,-1.004,-129.639,-2.136,-9.827
0.237,-0.443,-1.026,-151.245,2.991,-12.329
0.269,-0.427,-1.007,-176.147,5.310,-18.066
0.284,-0.410,-0.955,-202.271,2.441,-27.344
0.284,-0.396,-0.840,-226.562,-6.714,-39.001
0.220,-0.390,-0.633,-246.216,-16.724,-50.598
0.104,-0.374,-0.479,-256.104,-19.897,-58.044
0.063,-0.360,-0.396,-250.000,-21.912,-57.495
0.051,-0.381,-0.362,-238.708,-22.400,-49.255
0.059,-0.391,-0.381,-230.164,-15.686,-39.185
0.085,-0.381,-0.415,-231.384,-6.226,-32.898
0.098,-0.370,-0.423,-240.967,5.188,-27.588
0.116,-0.354,-0.406,-255.615,14.282,-23.254
0.145,-0.321,-0.357,-272.888,17.761,-21.301
0.188,-0.276,-0.270,-293.457,15.564,-23.315
0.230,-0.228,-0.143,-315.796,7.751,-29.846
0.228,-0.212,0.042,-335.449,-8.057,-41.565
0.125,-0.275,0.401,-352.112,-25.330,-54.810
0.014,-0.245,0.682,-357.849,-32.104,-60.669
0.031,-0.155,0.796,-335.327,-39.001,-54.932
0.117,-0.180,0.795,-298.706,-42.053,-46.631
0.151,-0.226,0.813,-280.457,-33.081,-47.974
0.142,-0.207,0.927,-288.940,-20.325,-55.054
0.106,-0.255,1.180,-302.429,-10.559,-58.777
0.059,-0.302,1.485,-309.448,-8.911,-55.725
0.042,-0.348,1.742,-299.927,-21.301,-49.500
0.011,-0.414,1.949,-274.048,-37.781,-45.227
-0.023,-0.477,2.057,-236.389,-45.837,-42.969
-0.006,-0.536,2.048,-192.383,-48.889,-38.574
-0.303,-0.608,2.494,263.916,-29.358,55.786
-0.309,-0.530,2.548,295.349,-14.282,69.702
-0.285,-0.427,2.647,331.848,2.625,84.839
-0.278,-0.289,2.678,374.817,21.973,100.220
-0.262,-0.067,2.495,429.810,46.143,114.685
-0.187,0.250,2.026,489.014,73.975,125.671
-0.056,0.464,1.391,538.635,93.872,127.686
0.042,0.499,0.811,566.772,99.670,120.300
0.144,0.501,0.335,561.829,96.436,106.384
0.147,0.505,0.117,528.748,77.759,85.327
0.092,0.473,0.089,492.737,51.880,64.392
0.226,0.627,-0.054,467.896,23.804,55.603
0.443,0.849,-0.325,455.688,-14.221,47.119
0.468,0.897,-0.567,446.960,-64.392,22.583
0.315,0.846,-0.815,431.885,-93.140,4.333
0.206,0.912,-1.177,411.316,-83.801,13.306
0.172,0.958,-1.616,385.071,-53.894,38.391
0.061,0.930,-1.970,344.971,-13.672,62.500
-0.042,1.029,-2.291,294.495,35.767,88.135
-0.031,1.148,-2.617,247.009,78.064,114.685
-0.006,1.176,-2.928,205.261,100.464,133.362
0.001,1.051,-3.084,158.936,99.182,135.315
0.046,0.846,-2.981,103.333,85.022,122.559
0.124,0.609,-2.600,44.006,64.331,101.013
0.189,0.364,-2.091,-4.883,36.133,73.425
0.163,0.017,-1.515,-40.527,12.939,45.959
0.238,-0.282,-1.029,-60.852,9.399,37.170
0.354,-0.563,-0.584,-65.186,6.958,30.396
0.473,-0.831,-0.233,-63.049,4.028,24.902
0.533,-0.998,0.003,-55.542,3.723,17.517
0.546,-1.079,0.108,-42.480,2.319,7.080
0.495,-1.095,0.090,-23.743,-2.014,-2.136
0.408,-1.043,-0.044,-3.967,-7.385,-11.719
0.316,-0.986,-0.249,15.320,-13.733,-13.123
0.224,-0.882,-0.478,29.236,-12.939,-14.404
0.148,-0.780,-0.696,36.011,-11.719,-14.465
0.105,-0.719,-0.864,36.926,-11.475,-10.437
0.128,-0.621,-0.986,30.212,-9.766,-5.737
0.153,-0.570,-1.036,22.583,-7.446,-1.099
0.200,-0.556,-1.043,13.977,-6.897,1.099
0.287,-0.560,-1.026,5.127,-8.179,1.465
0.324,-0.599,-0.893,-4.822,-10.559,-0.305
0.308,-0.615,-0.773,-13.306,-7.874,-2.319
0.310,-0.661,-0.698,-13.611,-3.540,-1.099
0.346,-0.688,-0.654,-10.010,-1.770,2.319
0.369,-0.705,-0.628,-7.263,-2.625,4.150
0.361,-0.710,-0.624,-4.883,-5.737,3.052
0.354,-0.714,-0.630,-2.319,-8.057,0.183
0.349,-0.695,-0.670,-1.953,-9.094,-2.319
0.348,-0.662,-0.731,-2.930,-8.972,-5.188
0.336,-0.640,-0.783,-6.592,-9.277,-9.277
0.338,-0.607,-0.829,-11.475,-9.460,-12.756
0.330,-0.609,-0.857,-17.395,-11.536,-15.991
0.309,-0.595,-0.822,-25.635,-12.756,-19.592
0.236,-0.591,-0.750,-33.630,-8.789,-20.752
0.198,-0.567,-0.722,-35.156,-3.601,-17.822
0.207,-0.538,-0.739,-29.785,-2.502,-10.559
0.221,-0.567,-0.772,-22.766,-2.808,-4.517
0.242,-0.594,-0.830,-19.775,-3.052,-2.930
0.271,-0.589,-0.877,-23.804,-2.502,-2.686
0.290,-0.573,-0.903,-31.494,-1.160,-2.502
0.309,-0.551,-0.938,-39.734,-2.014,-4.272
0.322,-0.531,-0.987,-48.218,-6.287,-9.277
0.320,-0.508,-1.027,-58.411,-12.207,-16.235
0.307,-0.490,-1.050,-70.129,-18.250,-22.400
0.286,-0.448,-1.055,-83.069,-22.522,-29.053
0.242,-0.426,-1.047,-96.985,-23.499,-34.790
0.195,-0.405,-1.045,-108.459,-23.254,-38.086
0.157,-0.369,-1.026,-118.469,-22.827,-39.124
0.133,-0.358,-1.009,-125.916,-19.775,-37.720
0.133,-0.348,-1.010,-131.470,-14.465,-35.034
0.122,-0.366,-0.998,-138.184,-7.690,-30.640
0.134,-0.370,-0.980,-148.682,0.000,-25.635
0.164,-0.361,-0.951,-160.461,6.348,-21.362
0.201,-0.358,-0.911,-172.485,10.864,-19.592
0.222,-0.364,-0.865,-184.937,12.451,-21.362
0.233,-0.378,-0.814,-197.693,9.766,-25.330
0.234,-0.383,-0.757,-210.999,4.333,-30.029
0.227,-0.383,-0.696,-224.976,-1.953,-36.011
0.215,-0.373,-0.624,-239.258,-7.751,-42.358
0.187,-0.367,-0.545,-252.258,-11.047,-48.584
0.153,-0.360,-0.459,-262.573,-13.245,-53.284
0.140,-0.344,-0.371,-270.813,-15.198,-56.213
0.104,-0.334,-0.301,-275.269,-14.832,-57.190
0.080,-0.351,-0.205,-282.227,-11.230,-56.641
0.064,-0.344,-0.095,-289.001,-4.333,-54.565
0.078,-0.339,0.057,-293.274,4.150,-50.964
0.072,-0.336,0.215,-292.969,13.123,-45.837
0.078,-0.346,0.323,-286.438,20.264,-40.466
0.085,-0.356,0.371,-273.987,26.062,-35.095
0.090,-0.370,0.389,-262.329,32.043,-30.762
0.088,-0.362,0.406,-257.629,39.551,-27.771
0.116,-0.312,0.407,-261.230,48.340,-27.039
0.156,-0.275,0.434,-271.484,55.298,-29.968
0.194,-0.288,0.573,-285.400,57.861,-35.034
0.199,-0.343,0.919,-304.932,56.274,-38.391
0.186,-0.346,1.257,-320.312,46.509,-38.513
0.193,-0.352,1.504,-306.946,20.020,-35.217
0.175,-0.439,1.671,-266.174,-9.705,-31.250
0.073,-0.550,1.777,-223.633,-25.757,-28.076
-0.210,-0.637,2.536,128.296,-100.830,29.114
-0.295,-0.710,2.641,173.523,-97.107,35.706
-0.287,-0.662,2.645,216.003,-76.538,48.767
-0.287,-0.590,2.608,263.855,-55.420,63.416
-0.320,-0.564,2.504,311.951,-44.800,75.500
-0.371,-0.511,2.381,356.201,-33.081,88.806
-0.317,-0.365,2.166,395.386,-14.526,106.506
-0.233,-0.209,1.945,425.842,6.348,120.789
-0.208,-0.127,1.766,447.510,21.423,123.474
-0.160,-0.004,1.577,469.238,30.396,127.441
-0.086,0.144,1.374,493.347,32.043,136.902
-0.029,0.323,1.210,512.817,28.748,143.066
-0.000,0.567,0.960,532.288,18.738,145.081
0.062,0.698,0.649,554.993,6.287,149.841
0.118,0.814,0.268,562.744,0.122,152.405
0.212,0.834,-0.114,552.002,0.122,147.339
0.243,0.773,-0.380,524.353,8.606,140.015
0.308,0.744,-0.563,482.178,21.851,130.371
0.374,0.771,-0.724,435.242,27.039,118.103
0.380,0.814,-0.860,391.968,27.527,106.445
0.387,0.859,-1.016,357.483,28.625,97.656
0.381,0.913,-1.247,328.003,33.936,90.210
0.297,0.922,-1.515,300.720,39.490,85.388
0.187,0.939,-1.837,271.057,43.579,81.848
0.086,0.972,-2.130,235.962,48.645,86.243
0.009,1.008,-2.399,190.674,57.678,95.032
-0.039,1.002,-2.607,142.151,66.040,100.769
-0.007,0.954,-2.706,90.393,70.068,101.624
0.102,0.844,-2.612,39.429,69.580,97.046
0.205,0.597,-2.341,-2.686,63.782,83.191
0.297,0.369,-1.980,-41.443,47.607,55.481
0.350,0.147,-1.576,-70.374,26.733,31.433
0.387,-0.140,-1.182,-86.914,10.315,11.414
0.419,-0.405,-0.785,-95.764,-2.747,-6.348
0.426,-0.636,-0.451,-97.229,-7.141,-17.883
0.422,-0.797,-0.172,-91.675,-6.287,-24.658
0.386,-0.919,-0.015,-77.332,-1.343,-28.809
0.350,-0.979,0.019,-57.373,-0.061,-29.114
0.295,-0.981,-0.057,-31.738,-2.380,-19.592
0.277,-0.959,-0.230,-5.798,-1.282,-13.611
0.267,-0.903,-0.433,11.475,-1.221,-11.597
0.238,-0.822,-0.615,19.653,-3.357,-8.545
0.234,-0.729,-0.782,20.874,-7.568,-6.165
0.237,-0.653,-0.914,17.578,-10.742,-5.615
0.249,-0.580,-1.000,10.803,-12.329,-7.751
0.288,-0.526,-1.030,2.808,-14.648,-9.705
0.342,-0.541,-0.989,-4.272,-15.381,-9.644
0.350,-0.544,-0.912,-13.733,-12.573,-11.230
0.353,-0.533,-0.835,-19.775,-9.399,-12.390
0.355,-0.561,-0.781,-19.775,-9.277,-11.353
0.360,-0.594,-0.746,-18.616,-8.728,-8.362
0.365,-0.608,-0.725,-18.738,-6.042,-6.226
0.378,-0.599,-0.739,-19.958,-4.639,-5.432
0.387,-0.590,-0.764,-21.545,-4.333,-5.005
0.376,-0.577,-0.793,-24.353,-2.991,-6.409
0.370,-0.562,-0.834,-27.771,-3.845,-9.216
0.355,-0.509,-0.883,-32.410,-7.263,-13.489
0.314,-0.505,-0.921,-38.025,-10.986,-19.226
0.303,-0.466,-0.964,-44.800,-15.747,-25.635
0.278,-0.448,-0.965,-51.025,-19.775,-27.954
0.250,-0.463,-0.920,-58.411,-20.264,-28.931
0.234,-0.484,-0.876,-64.697,-17.944,-30.212
0.221,-0.499,-0.833,-70.313,-14.404,-28.259
0.214,-0.515,-0.795,-73.059,-9.460,-24.109
0.212,-0.527,-0.781,-73.914,-5.371,-19.287
0.213,-0.526,-0.798,-73.608,-5.188,-14.099
0.200,-0.528,-0.841,-73.914,-5.493,-10.315
0.189,-0.522,-0.881,-76.233,-5.005,-7.690
0.197,-0.490,-0.920,-81.421,-4.395,-4.700
0.218,-0.485,-0.960,-87.830,-3.235,-2.319
0.221,-0.434,-1.008,-97.107,-2.808,-3.235
0.222,-0.450,-1.019,-105.652,-4.761,-6.226
0.246,-0.418,-1.023,-122.314,-4.883,-8.728
0.254,-0.371,-0.992,-138.428,-4.211,-11.841
0.251,-0.351,-0.940,-153.259,-5.676,-17.944
0.264,-0.374,-0.844,-167.236,-10.193,-24.536
0.246,-0.384,-0.780,-176.514,-14.893,-30.334
0.242,-0.370,-0.727,-183.533,-21.423,-35.156
0.234,-0.375,-0.676,-187.134,-28.259,-38.818
0.214,-0.390,-0.646,-191.345,-32.410,-41.016
0.209,-0.390,-0.614,-197.998,-31.555,-41.931
0.195,-0.385,-0.583,-207.397,-26.489,-43.274
0.187,-0.378,-0.538,-218.079,-21.057,-44.617
0.178,-0.371,-0.491,-229.004,-17.334,-44.983
0.184,-0.356,-0.456,-241.089,-14.709,-45.837
0.189,-0.337,-0.393,-255.615,-13.245,-48.645
0.165,-0.314,-0.309,-271.729,-11.658,-53.772
0.147,-0.293,-0.236,-285.767,-10.803,-58.289
0.132,-0.281,-0.138,-297.852,-10.620,-60.120
0.120,-0.272,0.015,-309.753,-9.827,-60.486
0.101,-0.250,0.191,-318.726,-8.911,-60.791
0.125,-0.231,0.346,-318.298,-8.240,-59.570
0.133,-0.249,0.511,-311.646,-4.211,-58.899
0.110,-0.288,0.693,-307.739,6.042,-59.021
0.093,-0.323,0.849,-300.598,17.456,-54.810
0.119,-0.335,0.961,-284.851,24.353,-46.204
0.153,-0.369,1.084,-271.545,27.466,-40.222
0.146,-0.450,1.219,-263.794,25.574,-36.499
0.144,-0.490,1.278,-257.019,10.254,-37.048
0.167,-0.520,1.306,-246.948,-11.963,-42.236
0.047,-0.757,2.463,119.568,-67.322,14.893
0.013,-0.768,2.607,161.011,-76.660,17.151
-0.067,-0.791,2.754,202.759,-77.332,19.592
-0.094,-0.760,2.825,245.972,-68.542,27.039
-0.115,-0.737,2.827,289.307,-52.673,35.828
-0.136,-0.699,2.715,333.923,-33.325,45.410
-0.143,-0.614,2.549,375.610,-15.320,56.824
-0.135,-0.433,2.260,414.612,-1.831,68.237
-0.079,-0.218,1.950,451.538,4.700,78.247
-0.075,-0.029,1.667,480.835,3.723,82.642
-0.133,0.205,1.357,506.836,-5.188,86.243
-0.112,0.430,1.021,535.156,-20.508,91.980
-0.075,0.633,0.687,552.429,-33.142,101.318
-0.003,0.816,0.335,554.687,-35.645,112.427
0.086,0.895,0.009,542.358,-32.837,115.906
0.166,0.790,-0.225,518.066,-23.010,111.389
0.217,0.794,-0.323,479.004,-8.667,102.234
0.283,0.884,-0.386,441.101,-1.404,96.252
0.342,0.901,-0.480,416.260,-6.042,91.492
0.311,0.934,-0.700,396.973,-9.888,88.379
0.305,1.016,-0.976,378.784,-9.094,90.881
0.207,1.065,-1.352,358.337,-0.427,98.694
0.114,1.078,-1.744,330.200,15.808,108.154
0.029,1.149,-2.125,286.499,39.124,119.690
-0.021,1.243,-2.503,233.582,63.782,134.705
0.009,1.284,-2.792,175.293,81.299,150.452
0.043,1.258,-2.914,115.112,89.783,156.067
0.128,1.128,-2.844,63.171,83.618,144.409
0.229,0.856,-2.588,21.423,63.721,117.126
0.307,0.490,-2.214,-16.602,38.147,82.275
0.343,0.203,-1.754,-53.284,18.127,49.255
0.353,-0.096,-1.277,-79.102,8.179,26.306
0.405,-0.401,-0.853,-90.454,4.822,9.644
0.479,-0.654,-0.501,-91.614,1.709,-1.648
0.521,-0.841,-0.217,-88.806,-0.610,-9.583
0.504,-0.914,-0.019,-79.956,-1.465,-16.907
0.455,-0.964,0.063,-60.425,-0.061,-22.766
0.390,-0.957,0.006,-35.583,-1.770,-25.818
0.304,-0.930,-0.181,-7.080,-6.287,-16.785
0.257,-0.882,-0.435,16.785,-6.409,-10.132
0.208,-0.801,-0.658,27.283,-4.333,-7.507
0.170,-0.727,-0.829,27.832,-2.930,-2.136
0.184,-0.618,-0.957,21.301,-2.869,2.319
0.217,-0.529,-1.045,13.245,-1.770,3.784
0.231,-0.505,-1.079,6.226,0.549,4.456
0.289,-0.508,-1.080,-1.282,-0.061,3.540
0.349,-0.494,-1.024,-13.428,-3.418,-0.427
0.361,-0.507,-0.939,-22.034,-6.531,-5.066
0.365,-0.509,-0.871,-28.442,-8.667,-8.911
0.372,-0.511,-0.808,-31.433,-11.108,-10.193
0.362,-0.536,-0.770,-30.701,-9.399,-9.949
0.350,-0.556,-0.768,-28.870,-7.324,-11.230
0.363,-0.547,-0.794,-28.748,-8.179,-10.376
0.373,-0.536,-0.824,-31.494,-6.531,-9.277
0.376,-0.526,-0.859,-35.522,-3.174,-11.047
0.373,-0.508,-0.910,-41.077,-3.967,-14.832
0.377,-0.462,-0.968,-48.645,-7.812,-19.836
0.367,-0.432,-1.014,-57.556,-10.681,-26.489
0.333,-0.383,-1.057,-66.711,-13.550,-33.020
0.289,-0.365,-1.074,-76.355,-17.212,-37.231
0.241,-0.336,-1.074,-85.938,-20.752,-39.734
0.189,-0.323,-1.073,-96.069,-21.729,-39.612
0.167,-0.298,-1.078,-104.614,-19.714,-37.048
0.146,-0.295,-1.070,-113.098,-16.174,-33.447
0.138,-0.294,-1.059,-120.728,-11.169,-28.748
0.140,-0.313,-1.042,-127.808,-7.202,-24.597
0.180,-0.332,-1.036,-135.559,-5.493,-22.461
0.203,-0.353,-1.005,-150.452,-3.601,-22.705
0.219,-0.377,-0.953,-165.771,-2.625,-24.841
0.245,-0.392,-0.891,-181.213,-4.089,-27.893
0.266,-0.395,-0.815,-195.251,-6.165,-31.860
0.274,-0.387,-0.745,-206.970,-8.789,-37.842
0.272,-0.397,-0.683,-216.125,-14.038,-45.898
0.238,-0.405,-0.619,-222.656,-21.545,-54.871
0.205,-0.403,-0.582,-228.333,-29.724,-62.927
0.182,-0.419,-0.557,-234.863,-35.583,-69.458
0.140,-0.427,-0.509,-245.056,-34.790,-73.608
0.105,-0.415,-0.442,-257.812,-29.236,-73.853
0.101,-0.407,-0.365,-269.348,-22.827,-70.007
0.109,-0.390,-0.240,-279.236,-15.015,-66.284
0.083,-0.377,-0.119,-284.485,-6.165,-65.796
0.082,-0.384,-0.038,-281.982,-0.549,-65.491
0.098,-0.405,0.039,-278.687,1.648,-63.354
0.098,-0.422,0.128,-279.846,3.540,-60.974
0.068,-0.431,0.194,-279.358,4.272,-57.129
0.061,-0.426,0.226,-278.931,3.784,-55.298
0.065,-0.426,0.251,-280.945,2.747,-55.054
0.077,-0.426,0.317,-286.682,3.235,-53.345
0.078,-0.399,0.443,-294.983,3.906,-53.589
0.064,-0.386,0.625,-298.279,4.395,-53.955
0.063,-0.372,0.816,-293.030,4.456,-53.162
0.049,-0.404,0.984,-279.724,3.784,-48.096
0.082,-0.414,1.083,-258.118,-0.366,-39.612
0.107,-0.417,1.119,-233.276,-3.784,-36.072
0.069,-0.445,1.146,-216.797,3.906,-38.452
0.054,-0.475,1.179,-210.999,18.799,-38.513
0.055,-0.511,1.224,-207.886,29.724,-35.522
0.073,-0.519,1.280,-203.674,31.799,-32.166
0.095,-0.559,1.359,-199.768,22.705,-29.541
0.089,-0.611,1.468,-192.017,6.531,-28.748
-0.350,-0.616,2.448,246.948,-72.144,54.626
-0.423,-0.718,2.536,320.618,-70.679,73.608
-0.415,-0.695,2.519,393.677,-70.679,96.313
-0.432,-0.564,2.504,459.167,-68.115,122.131
-0.447,-0.423,2.438,520.264,-61.584,153.748
-0.425,-0.244,2.227,576.538,-46.570,187.256
-0.388,-0.100,1.888,617.249,-22.888,217.957
-0.355,-0.027,1.517,639.099,8.057,241.760
-0.274,-0.015,1.207,647.278,37.415,258.301
-0.149,0.026,0.906,641.235,50.171,270.325
