aX,aY,aZ,gX,gY,gZ
0.013,0.461,0.883,-17.273,-18.250,30.579
0.008,0.446,0.885,-9.216,-19.348,23.560
-0.029,0.426,0.863,-0.854,-13.550,23.254
-0.049,0.447,0.824,4.822,-9.644,20.691
-0.077,0.444,0.793,6.226,-7.751,16.113
-0.094,0.385,0.799,-1.648,-6.470,10.559
-0.129,0.350,0.844,-10.376,-6.470,5.310
-0.155,0.333,0.894,-12.024,-7.874,3.052
-0.171,0.352,0.925,-8.789,-9.766,2.869
-0.186,0.366,0.936,-2.563,-8.362,3.235
-0.207,0.386,0.953,6.470,-4.578,4.211
-0.228,0.398,0.972,15.198,0.000,5.432
-0.169,0.379,0.966,20.386,3.357,6.958
-0.117,0.365,0.953,25.391,2.747,8.301
-0.118,0.341,0.943,29.602,-3.357,8.606
-0.118,0.337,0.925,26.001,-12.329,7.935
-0.135,0.322,0.925,23.865,-16.479,8.850
-0.142,0.305,0.921,25.208,-14.587,10.254
-0.146,0.314,0.926,28.564,-12.451,11.780
-0.162,0.328,0.932,31.799,-10.071,14.221
-0.139,0.306,0.937,34.363,-7.263,15.320
-0.079,0.306,0.941,33.569,-9.460,13.550
-0.049,0.330,0.953,30.090,-16.296,12.817
-0.069,0.339,0.985,25.696,-24.292,11.230
-0.112,0.316,1.009,24.353,-26.978,7.935
-0.132,0.299,1.010,23.682,-23.865,5.127
-0.155,0.307,1.000,22.705,-17.639,3.296
-0.195,0.290,0.993,20.142,-10.742,0.061
-0.216,0.272,0.990,18.005,-4.089,-2.808
-0.222,0.307,1.005,17.334,2.075,-3.723
-0.203,0.337,1.044,15.930,7.019,-3.479
-0.163,0.361,1.076,13.000,9.949,-3.967
-0.148,0.366,1.103,10.986,9.583,-5.249
-0.162,0.373,1.131,12.756,7.446,-6.226
-0.150,0.408,1.148,17.578,6.287,-7.874
-0.144,0.429,1.144,19.836,6.348,-8.240
-0.138,0.422,1.125,19.897,6.775,-8.911
-0.142,0.396,1.095,17.822,5.371,-9.277
-0.167,0.383,1.076,18.066,2.014,-8.667
-0.186,0.389,1.032,20.752,-0.549,-7.202
-0.199,0.374,0.983,21.851,-1.282,-5.371
-0.207,0.353,0.941,20.874,-1.160,-3.479
-0.208,0.342,0.911,19.287,-1.465,-1.160
-0.190,0.328,0.895,16.418,-2.380,0.122
-0.176,0.335,0.893,12.146,-4.272,0.977
-0.181,0.343,0.907,8.362,-5.920,0.488
-0.181,0.350,0.927,7.202,-4.761,-0.061
-0.177,0.350,0.948,9.094,-1.465,-0.244
-0.169,0.349,0.960,11.719,1.343,0.610
-0.153,0.351,0.951,14.160,2.258,2.014
-0.145,0.339,0.930,15.198,1.648,3.540
-0.134,0.330,0.920,15.442,-0.610,5.127
-0.118,0.334,0.906,14.771,-4.089,7.263
-0.116,0.323,0.892,12.329,-7.751,9.216
-0.114,0.309,0.880,10.681,-10.437,10.193
-0.114,0.314,0.871,9.460,-11.414,10.376
-0.123,0.304,0.865,7.568,-10.803,8.789
-0.123,0.301,0.859,5.432,-8.545,6.409
-0.119,0.318,0.870,3.052,-6.287,3.967
-0.127,0.326,0.891,1.099,-4.395,0.732
-0.127,0.326,0.905,0.793,-2.197,-1.770
-0.110,0.347,0.914,1.892,-0.854,-3.296
-0.122,0.380,0.928,2.319,-1.160,-5.005
-0.140,0.387,0.935,3.113,-1.526,-7.019
-0.149,0.379,0.925,4.211,-1.221,-7.019
-0.150,0.375,0.911,5.127,-1.709,-5.493
-0.148,0.375,0.891,4.944,-3.845,-3.967
-0.152,0.371,0.882,3.601,-6.409,-2.319
-0.154,0.369,0.869,1.221,-7.935,-0.793
-0.147,0.334,0.857,-1.038,-8.789,0.610
-0.143,0.337,0.846,-2.380,-9.399,0.610
-0.143,0.354,0.838,-1.404,-8.606,0.366
-0.135,0.359,0.842,-2.930,-6.531,-1.709
-0.139,0.365,0.864,-4.333,-3.845,-3.845
-0.140,0.388,0.883,-3.906,-0.916,-5.127
-0.143,0.426,0.905,-2.197,1.160,-6.287
0.443,2.610,-0.886,112.061,-86.426,-61.096
-0.105,2.988,-0.921,58.838,-32.593,-88.074
-0.628,2.959,-0.589,-23.743,9.277,-104.187
-0.889,2.817,-0.133,-90.942,23.132,-91.431
-1.099,2.654,0.356,-123.047,2.197,-58.533
-1.225,2.398,0.781,-119.385,-30.457,-29.724
-1.079,2.142,0.996,-87.219,-41.626,-0.244
-0.684,1.946,0.940,-43.152,-25.879,31.250
-0.242,1.690,0.743,1.221,-12.207,47.241
0.181,1.477,0.474,25.696,-10.864,53.711
0.385,1.235,0.249,29.358,3.784,76.538
0.567,1.056,0.116,12.268,3.540,81.116
0.599,0.863,0.080,-9.583,-8.240,73.120
0.558,0.683,0.101,-30.823,-12.695,67.078
0.501,0.581,0.142,-44.312,-15.930,60.791
0.412,0.567,0.248,-51.880,-22.705,54.077
0.267,0.567,0.424,-53.650,-22.583,54.138
0.244,0.511,0.565,-50.842,-16.174,61.035
0.272,0.465,0.674,-44.373,-10.071,69.092
0.260,0.418,0.765,-35.950,-9.949,73.975
0.213,0.374,0.838,-27.832,-12.146,71.411
0.176,0.359,0.883,-19.470,-10.559,64.819
0.145,0.387,0.895,-11.230,-3.418,57.007
0.115,0.442,0.895,-6.775,6.348,47.363
0.058,0.473,0.906,-2.258,14.282,33.752
0.015,0.479,0.926,4.578,18.921,22.522
-0.033,0.461,0.933,12.939,19.836,18.921
-0.101,0.444,0.933,19.714,15.381,19.836
-0.167,0.413,0.947,24.414,2.930,22.949
-0.204,0.372,0.930,24.170,-10.803,28.198
-0.230,0.334,0.912,27.283,-23.804,36.743
-0.237,0.322,0.879,32.227,-36.377,43.823
-0.228,0.316,0.813,33.569,-44.373,47.974
-0.199,0.294,0.770,30.701,-45.715,47.791
-0.197,0.279,0.763,26.978,-44.128,45.166
-0.191,0.243,0.761,20.813,-38.940,40.283
-0.171,0.232,0.776,12.695,-31.250,34.973
-0.165,0.287,0.846,9.277,-20.935,29.907
-0.187,0.292,0.912,9.338,-8.118,24.109
-0.183,0.303,0.968,10.864,2.869,18.616
-0.167,0.332,0.998,13.550,9.827,15.076
-0.156,0.362,1.044,19.653,8.972,8.850
-0.158,0.366,1.051,21.729,1.099,1.160
-0.164,0.331,1.043,19.287,-7.629,-2.075
-0.221,0.359,1.079,21.790,-15.076,0.610
-0.256,0.375,1.064,30.212,-16.663,3.296
-0.218,0.363,1.006,35.583,-13.184,6.409
-0.203,0.368,0.977,35.767,-12.390,8.789
-0.239,0.350,0.971,34.424,-12.329,9.460
-0.255,0.305,0.955,31.494,-9.705,9.766
-0.234,0.285,0.929,28.259,-6.714,12.634
-0.213,0.286,0.919,24.475,-5.493,16.541
-0.180,0.299,0.921,17.578,-6.287,18.250
-0.167,0.328,0.954,9.521,-8.667,16.296
-0.188,0.346,1.011,3.235,-9.705,12.695
-0.207,0.391,1.068,3.174,-6.287,10.376
-0.197,0.410,1.108,7.019,1.892,8.179
-0.196,0.407,1.111,11.475,9.094,4.272
-0.194,0.426,1.100,16.052,12.695,-0.549
-0.190,0.441,1.058,18.433,14.282,-5.554
-0.208,0.425,1.035,18.616,15.747,-8.972
-0.213,0.410,1.001,19.958,17.212,-10.498
-0.202,0.415,0.974,20.081,17.944,-9.399
-0.205,0.402,0.961,18.372,16.846,-6.958
-0.204,0.369,0.957,14.771,14.771,-3.723
-0.204,0.359,0.958,13.000,11.292,1.160
-0.192,0.366,0.971,12.207,7.080,7.080
-0.175,0.350,0.980,10.498,2.197,11.841
-0.158,0.330,0.985,8.362,-3.906,15.259
-0.157,0.331,0.997,10.010,-11.047,17.212
-0.171,0.325,0.994,13.550,-16.541,17.212
-0.177,0.310,0.972,17.578,-17.395,16.113
-0.166,0.309,0.927,20.935,-14.648,15.259
-0.157,0.311,0.886,22.034,-11.658,12.878
-0.149,0.312,0.864,22.156,-8.606,8.728
-0.150,0.306,0.852,20.691,-4.272,3.357
-0.159,0.301,0.849,17.334,0.122,-1.892
-0.177,0.305,0.862,13.245,3.357,-5.737
-0.202,0.296,0.885,9.888,5.859,-7.751
-0.215,0.296,0.901,8.545,8.606,-6.714
-0.225,0.304,0.916,8.545,9.705,-4.089
-0.229,0.321,0.950,9.155,9.521,-0.793
-0.210,0.317,0.955,9.521,7.874,2.869
-0.194,0.303,0.947,10.132,2.625,5.249
-0.182,0.310,0.937,11.658,-5.188,5.981
-0.178,0.314,0.931,13.123,-11.047,6.348
-0.144,0.317,0.923,13.550,-13.855,5.676
-0.137,0.323,0.897,10.864,-15.198,2.991
-0.146,0.295,0.870,6.897,-14.404,-1.221
-0.147,0.286,0.844,3.662,-11.597,-4.700
-0.162,0.290,0.842,-0.183,-8.362,-7.935
-0.185,0.298,0.868,-3.662,-4.578,-11.841
-0.192,0.308,0.895,-5.493,-0.427,-14.038
-0.208,0.311,0.922,-5.798,2.747,-14.160
-0.212,0.328,0.937,-4.272,4.211,-13.367
-0.227,0.354,0.959,-1.404,4.822,-11.963
-0.235,0.362,0.990,1.953,5.005,-10.437
-0.231,0.366,0.988,5.493,4.517,-8.484
-0.233,0.368,0.967,8.972,2.319,-6.958
-0.227,0.379,0.942,12.207,0.122,-5.798
0.365,2.290,-1.144,70.496,-63.721,-20.264
-0.055,2.487,-0.986,-16.052,-32.349,-51.453
-0.431,2.476,-0.557,-87.158,-20.935,-78.247
-0.656,2.412,-0.105,-120.789,-20.874,-75.317
-0.867,2.311,0.284,-121.399,-32.227,-59.326
-1.013,2.116,0.571,-106.995,-49.866,-48.340
-0.951,1.887,0.767,-86.365,-52.551,-29.236
-0.656,1.726,0.819,-59.875,-35.828,1.099
-0.326,1.573,0.726,-33.020,-19.531,22.522
-0.123,1.325,0.622,-5.615,-14.832,30.029
0.159,1.219,0.417,7.874,-26.550,22.705
0.250,0.992,0.286,2.808,-15.930,48.523
0.313,0.844,0.231,-11.169,-10.376,63.599
0.360,0.729,0.229,-23.010,-16.174,59.631
0.334,0.686,0.267,-30.334,-21.240,54.932
0.266,0.655,0.348,-36.621,-23.376,52.856
0.174,0.609,0.461,-38.574,-22.705,49.500
0.166,0.597,0.548,-32.959,-18.860,47.180
0.137,0.586,0.636,-23.926,-9.583,50.476
0.099,0.593,0.687,-14.099,-4.517,50.781
0.062,0.555,0.712,-6.104,-1.526,49.561
0.037,0.473,0.717,-4.272,0.671,46.448
-0.011,0.419,0.732,-3.540,0.366,46.936
-0.036,0.393,0.734,-1.709,-2.136,47.241
-0.033,0.404,0.732,0.488,-5.432,46.082
-0.028,0.388,0.742,-1.343,-9.216,43.396
-0.025,0.365,0.775,-7.996,-14.648,39.551
-0.037,0.333,0.836,-12.146,-19.348,36.438
-0.056,0.320,0.879,-12.756,-20.386,34.607
-0.087,0.321,0.923,-8.545,-18.555,30.640
-0.114,0.324,0.967,-1.648,-15.259,24.353
-0.133,0.293,0.965,3.113,-8.728,18.127
-0.163,0.277,0.955,8.179,-6.226,10.986
-0.178,0.275,0.936,16.968,-4.700,4.944
-0.182,0.302,0.916,25.391,-3.601,0.977
-0.183,0.348,0.877,25.269,-1.099,-2.319
-0.177,0.338,0.864,16.052,4.456,-2.197
-0.202,0.289,0.865,3.418,9.155,-0.793
-0.187,0.299,0.881,-5.737,10.498,1.587
-0.175,0.340,0.935,-11.353,8.545,1.587
-0.184,0.318,0.983,-17.395,6.897,2.014
-0.180,0.306,1.032,-18.677,5.798,2.075
-0.156,0.330,1.081,-13.306,3.601,2.441
-0.144,0.370,1.115,-4.089,1.465,3.784
-0.132,0.380,1.125,4.395,0.793,2.808
-0.122,0.394,1.147,14.587,-1.465,-5.859
-0.138,0.384,1.165,23.560,-3.662,-13.489
-0.166,0.390,1.159,27.100,-2.319,-16.357
-0.164,0.377,1.111,30.334,3.723,-16.663
-0.156,0.383,1.069,33.203,6.958,-14.465
-0.166,0.392,1.024,34.546,4.822,-12.512
-0.176,0.375,0.999,31.738,-0.061,-10.010
-0.173,0.345,0.980,24.963,-4.639,-5.493
-0.157,0.342,0.980,18.311,-9.155,0.916
-0.140,0.347,0.998,13.184,-15.259,6.226
-0.127,0.325,1.020,7.507,-21.790,9.888
-0.108,0.336,1.049,3.601,-26.917,12.939
-0.094,0.354,1.093,2.869,-30.579,13.489
-0.101,0.358,1.112,5.737,-30.762,10.681
-0.114,0.385,1.100,14.160,-26.733,7.324
-0.121,0.417,1.088,21.423,-20.081,0.122
-0.160,0.434,1.076,26.611,-13.550,-7.080
-0.190,0.398,1.049,31.555,-5.432,-13.550
-0.200,0.387,1.003,36.865,1.831,-16.968
-0.215,0.379,0.968,39.734,5.310,-17.334
-0.227,0.361,0.935,39.185,5.981,-15.198
-0.219,0.342,0.905,35.583,4.517,-10.193
-0.198,0.326,0.871,27.771,0.183,-3.418
-0.192,0.315,0.874,16.663,-6.836,3.845
-0.175,0.298,0.901,7.568,-14.221,11.719
-0.152,0.304,0.934,1.587,-20.325,18.188
-0.134,0.313,0.969,-0.549,-25.391,21.423
-0.114,0.317,0.990,1.709,-27.771,21.667
-0.106,0.320,0.995,7.263,-26.672,18.433
-0.104,0.325,0.995,14.099,-23.499,12.329
-0.118,0.336,0.979,21.057,-19.104,4.761
-0.145,0.338,0.943,26.001,-13.184,-2.991
-0.172,0.338,0.905,28.198,-7.385,-8.545
-0.204,0.325,0.879,26.855,-3.357,-11.963
-0.230,0.323,0.865,24.231,-0.549,-13.977
-0.247,0.301,0.852,19.226,0.610,-14.404
-0.263,0.285,0.845,15.747,-1.221,-11.292
-0.265,0.295,0.838,11.902,-3.723,-7.141
-0.271,0.304,0.837,7.874,-7.202,-2.869
-0.253,0.290,0.857,3.174,-10.437,0.427
-0.249,0.291,0.869,1.526,-12.329,3.479
-0.237,0.322,0.876,2.075,-12.634,4.700
-0.221,0.328,0.880,1.526,-11.230,4.211
-0.210,0.328,0.890,0.916,-8.728,2.991
-0.205,0.332,0.900,1.038,-6.287,0.671
-0.200,0.318,0.895,-0.061,-4.578,-2.747
-0.204,0.314,0.893,-0.916,-2.808,-4.028
-0.210,0.315,0.889,-1.709,-0.488,-3.845
-0.210,0.303,0.898,-4.333,0.610,-3.662
-0.219,0.290,0.910,-6.104,0.061,-2.991
-0.214,0.295,0.919,-5.310,-0.427,-1.526
-0.214,0.310,0.925,-3.174,-1.282,-0.671
-0.215,0.320,0.928,-1.099,-1.587,-0.183
-0.216,0.342,0.927,0.488,-1.526,-0.183
-0.224,0.366,0.922,2.625,-0.793,-0.916
1.170,1.881,-1.004,157.776,-156.738,62.256
1.075,2.321,-1.440,142.822,-120.361,34.180
0.843,2.764,-1.590,69.397,-66.467,-16.174
0.521,2.842,-1.298,-32.959,-30.762,-79.590
0.130,2.756,-0.813,-111.145,-19.714,-132.507
-0.373,2.673,-0.323,-143.127,-31.311,-166.077
-0.917,2.513,0.094,-148.315,-44.250,-183.228
-1.245,2.233,0.493,-143.188,-42.114,-170.044
-1.317,1.957,0.809,-123.291,-27.405,-125.183
-1.168,1.709,0.961,-87.524,-14.038,-75.623
-0.899,1.544,0.965,-40.588,-10.986,-28.809
-0.541,1.440,0.888,0.305,-13.184,13.916
-0.151,1.359,0.795,26.306,-17.029,46.875
0.154,1.277,0.700,39.368,-21.240,66.284
0.311,1.145,0.584,45.105,-24.841,73.242
0.383,0.984,0.458,49.255,-24.841,75.562
0.438,0.984,0.317,49.438,-37.659,64.148
0.451,0.896,0.235,43.884,-23.437,76.172
0.400,0.815,0.213,34.790,-9.277,82.092
0.374,0.678,0.232,23.132,-8.972,71.655
0.355,0.583,0.290,15.503,-12.451,64.087
0.310,0.495,0.400,8.972,-11.353,63.538
0.296,0.425,0.520,4.944,-13.367,60.181
0.334,0.440,0.592,6.592,-15.137,51.514
0.304,0.426,0.653,10.376,-15.747,38.025
0.264,0.469,0.662,10.071,-13.733,28.809
0.156,0.472,0.738,16.724,-2.686,27.710
0.079,0.443,0.777,19.775,-10.437,18.921
0.083,0.428,0.785,21.912,-14.893,18.250
0.039,0.441,0.798,24.719,-14.771,27.649
-0.026,0.426,0.812,24.353,-20.691,35.645
-0.113,0.335,0.829,20.020,-35.400,37.842
-0.165,0.276,0.845,16.724,-52.856,38.086
-0.192,0.251,0.852,19.104,-60.303,42.603
-0.188,0.241,0.855,21.545,-63.171,46.204
-0.163,0.237,0.854,25.391,-63.782,46.082
-0.150,0.226,0.855,29.358,-61.096,44.800
-0.184,0.286,0.887,38.086,-54.810,42.969
-0.203,0.309,0.925,48.157,-43.213,39.429
-0.175,0.282,0.919,54.138,-31.250,35.767
-0.162,0.266,0.896,53.040,-25.635,33.081
-0.206,0.243,0.921,49.133,-28.625,28.564
-0.248,0.167,0.924,40.955,-32.227,23.682
-0.248,0.118,0.927,35.400,-32.837,24.231
-0.253,0.146,0.913,33.813,-33.020,24.048
-0.303,0.128,0.921,31.006,-31.433,19.958
-0.321,0.130,0.918,27.283,-25.635,18.066
-0.318,0.119,0.913,24.902,-15.015,23.254
-0.282,0.125,0.908,20.203,-7.141,23.621
-0.275,0.105,0.920,10.681,-4.150,22.461
-0.265,0.084,0.956,1.770,-3.113,20.081
-0.237,0.110,1.001,-4.883,-2.014,17.212
-0.228,0.147,1.064,-9.033,-1.465,12.329
-0.218,0.167,1.125,-9.949,-0.977,7.935
-0.219,0.213,1.158,-8.423,-0.427,2.625
-0.224,0.230,1.177,-5.676,-1.160,-5.859
-0.264,0.230,1.191,-2.197,-1.282,-14.282
-0.296,0.217,1.181,5.554,2.686,-20.203
-0.293,0.198,1.151,13.489,7.812,-23.804
-0.292,0.234,1.106,17.578,8.728,-22.583
-0.288,0.252,1.053,18.005,7.812,-22.156
-0.289,0.247,1.030,13.306,7.507,-21.912
-0.288,0.227,1.012,7.751,7.141,-20.325
-0.284,0.251,0.994,3.174,7.263,-17.212
-0.282,0.264,0.986,-0.549,8.972,-15.442
-0.294,0.282,1.001,-4.028,11.597,-12.878
-0.256,0.285,1.008,-6.226,15.320,-10.315
-0.217,0.290,1.017,-7.446,15.442,-7.568
-0.223,0.301,1.029,-6.531,10.010,-6.470
-0.230,0.302,1.040,-4.517,3.418,-6.165
-0.224,0.302,1.042,-0.122,-0.732,-3.723
-0.209,0.318,1.026,5.798,-2.563,-1.221
-0.202,0.312,0.999,9.766,-3.906,0.916
-0.209,0.304,0.971,13.000,-5.188,2.197
-0.214,0.315,0.953,16.296,-6.226,2.747
-0.213,0.332,0.918,17.456,-6.287,3.113
-0.227,0.317,0.877,13.733,-5.493,3.052
-0.246,0.292,0.865,9.399,-4.578,1.831
-0.261,0.291,0.862,6.592,-3.784,1.160
-0.274,0.307,0.877,5.127,-2.563,1.465
-0.283,0.323,0.909,4.089,-1.404,2.075
-0.297,0.313,0.931,3.662,-0.732,3.723
-0.286,0.307,0.930,6.226,-0.488,6.042
-0.274,0.328,0.915,10.620,-1.343,8.179
-0.264,0.334,0.904,13.245,-2.930,8.789
-0.243,0.342,0.903,13.977,-3.845,8.423
-0.229,0.352,0.881,12.634,-4.333,7.690
-0.229,0.336,0.872,7.874,-5.127,6.042
-0.233,0.335,0.871,3.723,-4.639,3.784
-0.229,0.343,0.887,0.488,-1.587,2.258
-0.239,0.353,0.919,-2.747,2.319,1.343
-0.238,0.334,0.940,-5.005,5.981,1.648
-0.234,0.332,0.954,-3.662,7.019,2.502
-0.235,0.336,0.958,-1.770,4.944,4.150
-0.229,0.327,0.958,-0.183,2.258,6.470
-0.207,0.320,0.948,1.404,0.000,9.094
-0.187,0.318,0.932,2.197,-2.075,11.230
-0.177,0.317,0.916,1.892,-4.089,11.902
-0.169,0.314,0.898,0.610,-5.188,10.986
-0.166,0.305,0.886,-1.709,-5.981,9.094
0.570,2.476,-0.525,130.005,-60.974,26.062
0.385,2.622,-0.483,64.026,-73.181,-22.095
-0.021,2.489,-0.221,-16.296,-74.585,-81.238
-0.487,2.262,0.110,-79.163,-61.646,-124.023
-0.890,2.135,0.389,-106.812,-48.401,-131.042
-1.115,1.974,0.561,-104.736,-41.931,-110.107
-1.126,1.776,0.627,-86.243,-41.016,-72.083
-0.947,1.636,0.629,-57.190,-38.635,-27.161
-0.621,1.637,0.553,-33.875,-49.683,-3.174
-0.270,1.568,0.521,-17.212,-36.682,22.034
0.037,1.497,0.479,-10.925,-7.324,44.495
0.260,1.361,0.418,-7.751,15.076,41.016
0.373,1.193,0.345,-3.906,28.809,25.940
0.387,1.044,0.278,-1.648,36.194,16.174
0.362,0.889,0.244,-3.601,35.889,12.085
0.339,0.732,0.256,-10.132,30.518,11.414
0.285,0.652,0.343,-18.188,25.757,14.648
0.253,0.587,0.456,-19.592,23.987,24.841
0.287,0.547,0.545,-15.686,26.733,38.025
0.284,0.529,0.628,-8.484,26.489,47.241
0.266,0.519,0.718,0.793,20.935,51.453
0.257,0.486,0.781,8.606,14.282,54.077
0.220,0.441,0.823,13.977,7.141,56.213
0.162,0.384,0.850,18.860,-2.563,57.129
0.107,0.317,0.858,21.729,-11.719,58.716
0.038,0.270,0.839,21.545,-18.372,62.439
-0.006,0.257,0.831,19.226,-26.672,63.171
-0.041,0.245,0.838,17.639,-33.264,62.256
-0.069,0.237,0.840,16.541,-36.804,61.340
-0.075,0.240,0.840,17.334,-39.307,58.472
-0.046,0.279,0.842,18.860,-40.710,52.979
-0.041,0.277,0.863,19.714,-39.124,46.021
-0.051,0.262,0.898,19.165,-34.607,39.307
-0.086,0.280,0.920,20.142,-27.283,31.677
-0.151,0.265,0.963,23.315,-14.648,23.926
-0.183,0.257,0.990,27.832,-1.404,17.212
-0.199,0.245,0.983,32.166,9.277,11.597
-0.232,0.231,0.970,36.682,13.428,4.761
-0.262,0.226,0.958,39.978,11.963,-0.183
-0.252,0.217,0.932,40.222,8.362,-2.441
-0.235,0.216,0.927,37.231,4.333,-3.174
-0.227,0.226,0.934,33.264,0.183,-2.563
-0.190,0.222,0.942,28.564,-3.784,0.916
-0.141,0.253,0.954,23.743,-7.690,5.981
-0.115,0.284,0.966,15.869,-11.047,6.958
-0.122,0.234,0.988,8.362,-13.245,6.165
-0.125,0.194,1.011,3.174,-13.428,6.348
-0.136,0.207,1.056,4.028,-13.428,9.033
-0.145,0.189,1.070,8.362,-13.184,11.414
-0.157,0.200,1.061,16.113,-13.367,13.428
-0.161,0.205,1.016,21.423,-14.954,12.146
-0.148,0.211,0.996,23.132,-17.822,10.254
-0.161,0.214,0.969,24.658,-20.386,6.958
-0.162,0.250,0.969,27.710,-21.667,-0.977
-0.164,0.259,0.960,26.001,-21.118,-7.812
-0.170,0.249,0.972,22.827,-18.433,-10.193
-0.196,0.250,0.985,20.691,-13.672,-10.925
-0.233,0.253,1.015,20.691,-9.827,-11.536
-0.264,0.257,1.038,22.095,-8.362,-10.132
-0.287,0.261,1.041,25.269,-7.874,-7.507
-0.303,0.237,1.022,27.527,-8.484,-5.127
-0.299,0.218,1.002,28.992,-10.925,-2.319
-0.302,0.224,0.994,29.358,-14.587,0.000
-0.302,0.220,0.991,28.076,-16.541,1.282
-0.278,0.212,0.982,25.146,-16.418,2.686
-0.258,0.206,0.974,20.569,-15.930,3.845
-0.239,0.196,0.964,15.381,-15.137,4.395
-0.213,0.207,0.957,10.010,-13.733,5.493
-0.204,0.237,0.964,4.089,-12.146,6.226
-0.202,0.245,0.978,-1.160,-9.338,5.676
-0.200,0.251,0.996,-4.456,-5.615,4.944
-0.207,0.260,1.026,-4.761,-2.930,4.578
-0.210,0.282,1.039,-2.747,-1.404,5.615
-0.198,0.296,1.038,1.343,-1.221,6.958
-0.190,0.291,1.017,4.028,-1.892,6.592
-0.187,0.307,1.001,9.155,-2.502,6.165
-0.173,0.323,0.990,12.146,-2.197,5.005
-0.167,0.326,0.974,12.451,-2.563,3.357
-0.166,0.316,0.962,11.963,-3.235,1.282
-0.172,0.317,0.947,10.620,-4.456,-0.061
-0.175,0.324,0.936,9.460,-5.310,-1.221
-0.179,0.332,0.927,7.751,-5.493,-2.808
-0.192,0.333,0.918,5.310,-4.822,-4.211
-0.209,0.336,0.922,4.211,-3.174,-5.615
-0.224,0.341,0.920,4.822,-0.977,-7.019
-0.236,0.350,0.931,5.798,1.770,-7.507
-0.237,0.356,0.934,6.897,4.089,-7.080
-0.237,0.355,0.920,7.629,5.127,-6.165
-0.242,0.339,0.911,6.958,4.517,-5.066
-0.242,0.333,0.903,5.493,3.357,-2.991
-0.223,0.332,0.900,4.028,1.770,-0.427
-0.209,0.331,0.903,0.977,-0.366,1.648
-0.203,0.310,0.907,-2.869,-2.319,2.808
-0.195,0.295,0.911,-4.761,-3.357,3.540
-0.182,0.297,0.918,-4.578,-3.906,3.845
-0.176,0.297,0.935,-4.395,-4.211,3.235
-0.174,0.298,0.943,-3.662,-3.540,2.319
-0.173,0.301,0.942,-1.465,-2.563,0.916
-0.176,0.309,0.931,1.587,-1.221,-0.916
-0.184,0.314,0.918,3.845,-0.183,-2.808
0.353,2.227,-0.804,120.850,-152.649,75.745
0.167,2.284,-0.806,70.801,-109.985,23.071
-0.039,2.355,-0.558,12.634,-71.716,-22.217
-0.339,2.421,-0.285,-30.212,-47.974,-60.181
-0.777,2.315,-0.138,-54.199,-34.668,-94.971
-1.009,2.127,-0.043,-62.256,-26.733,-106.812
-1.009,1.956,0.080,-61.462,-19.226,-78.979
-0.798,1.780,0.192,-53.528,-16.724,-32.654
-0.484,1.570,0.266,-39.368,-21.057,8.301
-0.136,1.369,0.274,-19.958,-27.527,37.231
0.202,1.215,0.234,-4.578,-26.367,56.274
0.411,1.001,0.243,3.418,-17.090,62.927
0.622,0.872,0.239,-2.441,-8.972,57.617
0.648,0.732,0.292,-8.118,16.968,70.068
0.630,0.651,0.364,-14.160,31.616,68.542
0.572,0.557,0.461,-15.869,33.508,54.382
0.483,0.506,0.556,-14.709,29.175,45.715
0.382,0.470,0.657,-11.475,24.658,45.654
0.314,0.406,0.731,-9.399,16.602,46.265
0.274,0.351,0.794,-8.606,8.362,49.744
0.216,0.350,0.855,-6.165,-5.249,48.279
0.213,0.333,0.886,-3.662,-15.198,48.340
0.203,0.358,0.902,1.221,-19.775,49.072
0.179,0.381,0.912,2.930,-23.254,48.096
0.143,0.384,0.934,3.906,-25.574,46.692
0.141,0.380,0.943,5.371,-26.062,45.288
0.129,0.382,0.942,7.263,-27.039,42.297
0.100,0.391,0.959,8.667,-29.968,36.926
0.045,0.376,0.980,9.766,-33.997,30.334
-0.009,0.329,0.981,13.245,-34.607,25.574
-0.057,0.293,0.963,16.602,-34.180,22.705
-0.089,0.269,0.947,18.372,-33.325,21.240
-0.106,0.257,0.938,19.287,-31.006,19.592
-0.117,0.256,0.929,17.700,-27.588,17.578
-0.130,0.284,0.932,15.198,-23.743,15.991
-0.127,0.305,0.953,13.977,-19.836,11.719
-0.103,0.315,0.965,14.038,-13.794,6.836
-0.083,0.320,0.970,15.564,-9.583,2.869
-0.099,0.306,0.988,18.311,-6.653,-1.953
-0.134,0.303,1.022,22.644,-3.296,-6.042
-0.138,0.282,1.036,26.855,-1.038,-7.263
-0.126,0.269,1.013,25.696,-2.075,-6.165
-0.126,0.282,1.006,24.292,-5.432,-5.432
-0.136,0.282,1.006,23.682,-9.094,-7.202
-0.141,0.332,1.003,22.095,-11.963,-9.644
-0.140,0.323,0.987,17.273,-12.756,-13.123
-0.143,0.335,0.999,14.893,-12.268,-16.296
-0.159,0.338,1.002,15.686,-12.024,-17.395
-0.157,0.334,1.011,15.259,-13.550,-16.235
-0.153,0.354,1.022,12.756,-15.747,-10.925
-0.157,0.320,1.026,11.108,-18.372,-6.714
-0.167,0.281,1.015,9.399,-22.888,-4.272
-0.184,0.267,1.012,10.193,-28.625,-1.343
-0.202,0.242,1.009,10.925,-31.433,0.122
-0.202,0.219,1.005,11.169,-31.860,1.160
-0.203,0.217,0.999,11.841,-30.090,1.404
