aX,aY,aZ,gX,gY,gZ
-1.033,0.326,1.103,8.911,-29.724,-35.583
-0.979,0.222,1.036,16.357,-27.222,-25.024
-0.917,0.138,0.958,19.043,-28.198,-13.916
-0.830,0.091,0.882,15.930,-31.189,-1.648
-0.728,0.058,0.832,9.888,-36.011,8.362
-0.633,0.030,0.812,0.488,-38.879,18.066
-0.549,0.017,0.812,-6.836,-37.170,25.513
-0.467,0.016,0.817,-11.047,-32.166,29.846
-0.382,0.024,0.827,-14.648,-26.306,30.945
-0.350,0.015,0.846,-17.944,-20.996,29.297
-0.339,-0.008,0.864,-18.066,-14.771,27.161
-0.303,-0.012,0.859,-15.137,-8.301,26.123
-0.304,-0.020,0.853,-14.893,-5.066,26.062
-0.258,-0.031,0.838,-14.893,-5.188,26.062
-0.256,-0.055,0.843,-14.832,-8.545,25.146
-0.243,-0.058,0.848,-13.000,-12.268,25.208
-0.232,-0.071,0.847,-11.353,-13.794,24.536
-0.231,-0.079,0.842,-8.057,-13.062,24.109
-0.233,-0.083,0.839,-5.676,-10.132,24.109
-0.238,-0.084,0.825,-5.066,-6.104,24.353
-0.240,-0.091,0.812,-6.104,-2.625,24.902
-0.193,-0.053,0.808,-7.202,0.000,26.733
-0.139,-0.022,0.832,-12.695,0.000,26.672
-0.144,-0.046,0.898,-16.479,-3.479,22.705
-0.203,-0.039,0.956,-14.648,-3.418,19.958
-0.188,-0.022,0.960,-13.062,2.502,19.836
-0.156,-0.004,0.972,-10.193,7.568,19.470
-0.212,0.037,1.006,-3.784,8.850,17.944
-0.218,0.027,1.005,-3.784,9.216,14.343
-0.249,0.004,1.010,-4.822,7.507,12.390
-0.266,0.018,1.006,-4.272,4.333,14.709
-0.249,0.063,0.985,-5.859,0.366,17.822
-0.258,0.070,0.997,-9.827,-4.028,17.944
-0.285,0.038,1.016,-14.038,-5.554,16.113
-0.314,0.037,1.026,-10.742,-4.333,16.968
-0.314,0.039,1.009,-9.155,-0.183,19.470
-0.316,0.041,0.998,-8.057,1.953,21.057
-0.331,0.031,0.989,-5.005,0.916,21.179
-0.336,0.010,0.977,-2.075,-0.427,22.156
-0.324,0.005,0.962,0.244,-1.831,25.940
-0.296,0.009,0.951,-1.282,-4.700,29.907
-0.272,0.019,0.947,-4.883,-9.338,32.349
-0.271,0.011,0.959,-7.385,-13.062,33.264
-0.281,0.005,0.954,-8.545,-14.282,34.302
-0.287,0.011,0.966,-9.094,-12.939,35.095
-0.275,0.015,0.983,-8.118,-9.277,35.400
-0.276,0.012,1.000,-6.042,-4.272,34.058
-0.297,0.009,1.001,-1.831,0.793,31.250
-0.322,0.003,0.983,3.357,7.263,29.114
-0.319,0.020,0.944,7.202,14.343,29.297
-0.305,0.043,0.908,8.362,16.907,30.090
-0.322,0.032,0.893,6.287,11.597,28.625
-0.348,0.008,0.903,3.906,3.235,27.344
-0.383,-0.012,0.927,2.991,-3.418,29.175
-0.401,-0.022,0.940,2.625,-6.409,33.752
-0.409,-0.027,0.942,2.441,-7.141,38.757
-0.410,-0.030,0.928,2.869,-7.202,43.274
-0.392,-0.026,0.915,3.357,-7.568,47.119
-0.367,-0.018,0.916,3.052,-8.484,49.683
-0.346,-0.011,0.921,2.686,-8.179,50.903
-0.341,-0.014,0.929,2.930,-5.615,51.453
-0.343,-0.021,0.927,3.784,-1.587,52.307
-0.329,-0.011,0.914,3.601,3.113,53.406
-0.324,-0.006,0.903,2.258,5.188,52.856
-0.325,0.001,0.897,1.770,5.249,51.270
-0.343,-0.008,0.897,1.404,3.662,49.438
-0.363,-0.025,0.897,1.099,2.747,49.072
-0.363,-0.035,0.887,0.610,2.380,51.514
-0.350,-0.036,0.891,-0.732,0.244,55.176
-0.334,-0.041,0.907,-2.197,-3.784,58.472
-0.326,-0.055,0.931,-3.052,-6.958,60.242
-0.318,-0.066,0.955,-2.747,-7.935,61.584
-0.315,-0.075,0.977,-1.038,-6.165,62.378
-0.312,-0.077,0.984,1.587,-1.587,62.805
-0.300,-0.073,0.977,3.967,4.883,63.049
-0.278,-0.054,0.963,6.531,10.742,62.195
-0.275,-0.052,0.939,8.179,13.000,59.387
-0.279,-0.064,0.918,8.423,11.292,56.458
-0.277,-0.056,0.904,8.728,8.301,56.213
-0.269,-0.049,0.894,6.775,5.188,57.922
-0.266,-0.058,0.889,3.418,2.258,59.204
-0.271,-0.066,0.886,0.610,-0.183,60.425
-0.276,-0.066,0.896,-1.831,-1.160,61.707
-0.297,-0.075,0.913,-3.357,0.061,62.134
-0.323,-0.087,0.932,-2.258,3.784,61.890
-0.346,-0.097,0.933,1.038,9.949,62.439
-0.333,-0.089,0.908,5.127,16.785,64.514
-0.316,-0.069,0.876,7.751,19.714,66.650
-0.310,-0.067,0.857,7.629,17.334,67.261
-0.314,-0.082,0.854,6.409,12.512,68.115
-0.303,-0.088,0.857,5.676,8.179,70.862
-0.279,-0.075,0.860,4.272,4.395,74.646
1.778,0.202,1.179,9.644,7.385,-230.835
1.661,0.195,1.200,16.235,14.160,-275.940
1.516,0.226,1.191,24.780,32.837,-311.096
1.260,0.275,1.141,30.884,59.448,-338.928
0.966,0.342,1.046,39.185,88.135,-360.596
0.669,0.474,0.929,47.852,112.427,-374.695
0.338,0.618,0.814,51.453,127.563,-383.179
-0.074,0.765,0.749,49.744,132.019,-385.559
-0.474,0.809,0.703,42.236,128.113,-379.028
-0.782,0.833,0.636,26.672,116.150,-359.009
-1.027,0.858,0.661,8.179,90.759,-326.294
-1.175,0.876,0.740,-14.587,53.101,-288.757
-1.233,0.882,0.846,-38.147,10.376,-251.465
-1.242,0.881,0.985,-54.443,-29.297,-218.323
-1.208,0.860,1.133,-59.387,-56.641,-190.735
-1.187,0.850,1.260,-51.025,-64.331,-168.335
-1.169,0.818,1.308,-42.664,-52.002,-148.987
-1.174,0.753,1.306,-29.053,-30.579,-132.080
-1.176,0.691,1.241,-16.663,-10.925,-117.493
-1.230,0.629,1.155,-7.751,-1.892,-102.234
-1.243,0.548,1.069,0.000,-3.418,-86.060
-1.244,0.444,1.000,4.211,-15.564,-71.960
-1.222,0.324,0.952,2.808,-33.020,-56.580
-1.153,0.226,0.915,-2.075,-46.936,-38.147
-1.051,0.147,0.903,-9.094,-54.565,-19.287
-0.929,0.097,0.920,-17.761,-56.824,-3.601
-0.827,0.043,0.947,-25.513,-53.833,7.690
-0.739,-0.011,0.986,-25.513,-45.410,15.320
-0.664,-0.032,1.006,-24.109,-36.621,21.362
-0.585,-0.039,1.013,-21.301,-25.208,26.489
-0.510,-0.036,0.996,-16.052,-17.029,29.175
-0.454,-0.025,0.992,-11.841,-15.320,29.968
-0.441,-0.006,0.984,-9.583,-17.517,29.297
-0.398,0.005,0.943,-6.348,-18.188,28.931
-0.350,0.026,0.899,-4.089,-19.470,29.541
-0.312,0.032,0.886,-2.991,-21.912,29.724
-0.294,0.005,0.880,-1.282,-22.766,28.320
-0.270,-0.005,0.871,-2.258,-20.142,29.114
-0.234,-0.039,0.862,-6.714,-16.113,30.518
-0.221,-0.057,0.871,-7.812,-13.733,30.090
-0.188,-0.090,0.860,-5.554,-11.475,28.442
-0.196,-0.115,0.872,-6.348,-8.362,28.015
-0.161,-0.111,0.868,-1.465,-5.615,29.358
-0.140,-0.109,0.860,-0.793,-3.418,27.893
-0.127,-0.114,0.861,-2.869,-4.150,23.987
-0.138,-0.110,0.871,-7.019,-5.859,21.851
-0.146,-0.096,0.878,-10.376,-5.615,20.996
-0.146,-0.054,0.890,-12.756,-4.395,21.057
-0.151,-0.032,0.902,-15.381,-2.625,20.020
-0.180,-0.023,0.913,-15.930,0.000,18.005
-0.215,-0.010,0.917,-14.832,3.235,17.639
-0.219,0.020,0.923,-14.954,5.615,18.860
-0.231,0.033,0.956,-14.099,7.141,19.348
-0.261,0.037,0.975,-9.338,8.118,19.287
-0.296,0.029,0.984,-6.653,9.216,19.714
-0.317,0.027,0.976,-3.784,9.888,21.301
-0.311,0.043,0.973,-0.061,10.376,24.719
-0.285,0.055,0.979,0.183,9.155,28.076
-0.277,0.065,0.996,-0.366,4.944,29.480
-0.292,0.040,1.010,-1.465,0.000,28.381
-0.298,0.021,1.015,-0.916,-1.953,28.564
-0.271,0.028,1.023,-1.282,-1.648,30.334
-0.279,0.019,1.034,-0.977,-1.404,29.846
-0.312,0.002,1.041,1.587,0.122,28.259
-0.337,-0.011,1.034,4.333,4.211,29.541
-0.349,-0.005,1.017,7.080,8.301,33.203
-0.340,0.008,1.005,9.155,9.583,37.842
-0.338,0.010,1.000,9.766,7.019,41.626
-0.343,0.004,0.993,10.498,1.648,43.823
-0.359,0.006,0.991,10.010,-4.028,46.875
-0.372,0.008,0.984,10.254,-6.897,49.805
-0.369,0.018,0.958,11.841,-6.287,52.917
-0.363,0.016,0.931,12.817,-4.517,55.054
-0.352,0.016,0.919,13.184,-2.991,56.702
-0.334,0.011,0.910,12.268,-2.075,57.861
-0.323,0.006,0.912,10.803,-2.075,58.533
-0.318,-0.001,0.920,9.644,-2.258,59.570
-0.319,-0.029,0.929,7.874,-2.502,60.852
-0.329,-0.044,0.948,6.348,-3.235,63.538
-0.336,-0.053,0.962,6.592,-4.150,66.711
-0.338,-0.062,0.958,7.324,-4.517,69.153
-0.345,-0.044,0.954,8.179,-4.578,70.679
-0.331,-0.080,0.936,6.592,-4.700,70.984
-0.340,-0.060,0.938,9.949,-5.554,71.533
-0.346,-0.062,0.921,14.221,-4.517,72.693
-0.323,-0.059,0.910,13.916,-2.441,74.402
-0.289,-0.047,0.885,11.841,-0.854,77.148
-0.268,-0.056,0.876,8.179,-2.380,78.735
-0.257,-0.054,0.890,3.723,-5.981,79.895
-0.221,-0.111,0.883,-3.235,-9.338,81.116
-0.204,-0.101,0.912,-5.127,-13.245,81.909
-0.206,-0.112,0.927,-5.249,-16.296,80.017
-0.221,-0.106,0.933,-5.249,-15.015,76.904
-0.231,-0.134,0.934,-5.615,-9.460,74.036
-0.230,-0.142,0.924,-3.540,-2.686,71.655
-0.242,-0.126,0.911,2.991,4.456,71.228
-0.226,-0.120,0.892,5.554,10.742,71.228
-0.222,-0.110,0.881,5.920,13.733,72.144
-0.218,-0.108,0.882,4.883,13.184,73.547
-0.217,-0.120,0.899,2.930,10.498,75.684
-1.455,0.997,0.880,-32.715,-3.967,-229.126
-1.517,0.975,1.011,-39.734,-15.198,-198.059
-1.547,0.920,1.121,-41.870,-21.301,-167.603
-1.524,0.856,1.209,-37.048,-23.132,-140.015
-1.512,0.813,1.245,-26.611,-22.949,-115.906
-1.488,0.719,1.220,-17.212,-22.156,-93.689
-1.424,0.607,1.162,-9.338,-23.499,-74.219
-1.361,0.514,1.100,0.793,-30.090,-57.678
-1.272,0.415,1.038,5.554,-36.072,-42.175
-1.183,0.324,0.992,5.493,-38.086,-26.733
-1.090,0.236,0.940,2.869,-36.621,-12.512
-0.977,0.161,0.910,-4.761,-34.119,1.099
-0.875,0.093,0.899,-13.489,-33.020,13.062
-0.778,0.044,0.904,-21.484,-33.142,22.522
-0.669,0.011,0.936,-26.367,-33.997,29.114
-0.595,-0.010,0.980,-29.724,-33.630,33.936
-0.518,-0.015,1.008,-28.259,-26.978,37.781
-0.437,-0.017,1.019,-23.743,-18.982,40.771
-0.351,0.002,1.031,-17.151,-12.512,41.931
-0.299,0.049,1.034,-11.169,-9.399,39.185
-0.258,0.044,1.010,-4.517,-6.714,33.813
-0.269,0.022,0.974,3.357,-4.517,27.771
-0.280,0.005,0.914,8.545,-1.404,26.123
-0.270,-0.014,0.847,12.207,0.732,27.832
-0.221,-0.027,0.801,12.085,-0.854,30.762
-0.192,-0.055,0.790,7.507,-6.470,32.959
-0.169,-0.084,0.807,2.869,-13.672,33.752
-0.130,-0.099,0.829,-1.038,-16.785,34.668
-0.082,-0.083,0.855,-4.456,-15.198,34.668
-0.062,-0.076,0.884,-6.592,-11.902,32.043
-0.068,-0.074,0.924,-6.958,-7.263,27.039
-0.090,-0.073,0.950,-6.226,0.549,22.766
-0.117,-0.073,0.963,-3.479,9.705,19.897
-0.137,-0.062,0.949,0.000,15.198,19.226
-0.158,-0.045,0.927,0.305,14.038,18.738
-0.173,-0.014,0.912,-1.282,6.775,17.273
-0.203,0.004,0.926,-3.174,-1.587,15.442
-0.218,0.012,0.932,-5.249,-5.005,15.869
-0.226,0.025,0.930,-5.920,-4.395,17.456
-0.211,0.040,0.941,-6.409,-2.075,18.738
-0.218,0.058,0.964,-6.409,0.732,19.104
-0.240,0.046,0.975,-6.104,4.150,18.005
-0.258,0.027,0.983,-6.653,7.446,18.372
-0.260,0.024,0.983,-4.822,10.315,20.386
-0.257,0.019,0.982,-2.441,9.888,22.644
-0.274,0.025,1.016,-0.671,6.714,24.841
-0.264,0.008,1.027,2.319,3.418,26.428
-0.274,0.004,1.047,3.906,1.526,27.527
-0.242,0.002,1.039,7.996,-0.244,28.320
-0.261,0.037,1.035,11.780,-1.526,27.405
-0.260,0.029,1.008,10.132,-2.625,23.987
-0.297,0.022,1.002,9.827,-0.977,21.912
-0.321,0.026,0.979,11.658,3.723,22.766
-0.335,0.033,0.950,11.353,8.545,25.269
-0.337,0.028,0.951,10.498,8.972,28.503
-0.354,0.008,0.951,10.010,5.615,31.433
-0.358,-0.002,0.953,9.460,0.671,35.156
-0.358,-0.014,0.960,8.850,-3.601,39.124
-0.333,-0.009,0.965,9.033,-6.226,43.274
-0.312,-0.009,0.976,9.460,-8.057,45.593
-0.325,-0.005,0.990,10.376,-9.460,45.837
-0.347,-0.016,0.993,11.292,-7.507,45.837
-0.376,-0.025,0.995,13.672,-3.174,46.692
-0.389,-0.021,0.982,17.395,2.319,48.523
-0.405,-0.032,0.958,20.630,6.958,50.598
-0.421,-0.027,0.935,22.705,8.667,53.772
-0.419,-0.034,0.913,23.010,7.812,58.044
-0.424,-0.040,0.896,21.606,4.578,63.538
-0.431,-0.044,0.886,19.592,-0.061,69.641
-0.421,-0.059,0.868,16.235,-4.333,75.073
-0.399,-0.055,0.849,12.756,-7.996,80.017
-0.378,-0.055,0.844,8.850,-11.902,83.191
-0.363,-0.068,0.861,4.395,-16.418,83.923
-0.347,-0.075,0.894,0.793,-18.921,83.740
-0.322,-0.070,0.917,-0.610,-17.090,82.764
-0.318,-0.068,0.933,-0.549,-12.512,80.872
-0.325,-0.079,0.943,0.732,-6.531,78.979
-0.329,-0.087,0.940,3.052,0.366,79.346
-0.329,-0.094,0.918,4.639,6.104,81.299
-0.317,-0.095,0.898,5.310,8.118,82.947
-0.318,-0.098,0.883,5.676,6.897,83.557
-0.329,-0.100,0.873,5.005,5.371,84.045
-0.346,-0.118,0.872,3.540,4.883,85.022
-0.362,-0.119,0.872,5.371,6.531,87.952
-0.361,-0.121,0.864,6.897,9.033,92.102
-0.358,-0.111,0.857,7.751,11.475,97.229
-0.352,-0.104,0.855,7.751,12.878,101.257
-0.334,-0.084,0.847,9.583,13.977,104.980
-0.308,-0.072,0.830,9.277,13.855,108.337
-0.270,-0.066,0.811,5.676,11.475,111.389
-0.209,-0.059,0.798,1.099,7.080,112.976
-0.156,-0.058,0.804,-4.822,0.366,112.122
-0.128,-0.077,0.836,-10.864,-6.775,109.558
-0.105,-0.106,0.871,-15.381,-10.864,106.323
-0.090,-0.123,0.906,-17.334,-10.315,104.187
-0.085,-0.132,0.932,-18.433,-5.859,103.638
-0.064,-0.161,0.931,-16.602,0.122,102.051
-0.052,-0.139,0.939,-11.230,5.554,100.891
-0.044,-0.133,0.920,-6.958,10.376,99.182
-0.018,-0.135,0.892,-5.005,13.367,97.351
-1.325,0.980,0.825,-12.939,-27.710,-234.070
-1.392,0.918,0.892,-23.254,-50.415,-202.759
-1.434,0.883,0.977,-22.461,-62.561,-172.607
-1.433,0.823,1.037,-13.123,-59.875,-143.982
-1.400,0.766,1.049,-0.488,-47.607,-118.835
-1.389,0.683,1.032,14.404,-35.706,-99.243
-1.396,0.604,0.978,21.851,-26.855,-78.064
-1.344,0.546,0.883,29.541,-20.569,-57.617
-1.269,0.495,0.789,32.715,-22.095,-41.138
-1.183,0.423,0.737,27.039,-30.273,-24.414
-1.099,0.318,0.710,19.226,-39.551,-11.658
-1.006,0.249,0.721,8.667,-45.593,2.136
-0.893,0.180,0.744,-2.014,-44.495,16.846
-0.787,0.115,0.789,-11.841,-39.612,28.625
-0.689,0.066,0.837,-20.081,-33.203,37.048
-0.625,0.019,0.870,-23.560,-25.146,41.870
-0.561,0.000,0.883,-24.353,-15.625,45.227
-0.503,-0.031,0.895,-19.531,-8.179,45.715
-0.439,-0.031,0.906,-12.573,-5.371,45.715
-0.404,-0.032,0.921,-9.583,-6.775,44.800
-0.376,-0.047,0.926,-7.812,-10.010,41.687
-0.322,-0.042,0.914,-6.226,-11.169,41.687
-0.250,-0.031,0.902,-6.897,-11.353,42.053
-0.213,-0.046,0.909,-7.812,-12.634,40.344
-0.196,-0.060,0.928,-8.728,-13.245,37.598
-0.172,-0.078,0.934,-8.911,-10.193,35.645
-0.159,-0.081,0.947,-7.935,-5.798,33.997
-0.161,-0.078,0.946,-4.883,-1.770,31.799
-0.172,-0.098,0.948,-4.028,1.038,28.625
-0.196,-0.101,0.952,-1.343,3.113,26.428
-0.210,-0.081,0.927,2.319,6.592,25.818
-0.185,-0.047,0.876,2.014,9.399,25.940
-0.174,-0.024,0.852,0.427,6.958,24.109
-0.202,-0.027,0.845,-2.686,0.916,21.118
-0.231,-0.027,0.845,-7.263,-2.441,20.081
-0.214,-0.010,0.844,-10.376,-1.099,22.461
-0.167,0.029,0.852,-15.076,0.244,25.574
-0.119,0.059,0.899,-19.714,0.183,25.696
-0.147,0.039,0.954,-20.996,-0.732,20.508
-0.146,0.012,1.010,-20.935,1.282,15.747
-0.160,0.002,1.042,-18.188,7.019,13.367
-0.190,0.003,1.046,-13.306,11.658,12.329
-0.208,0.012,1.036,-12.085,12.634,11.536
-0.241,0.000,1.031,-13.977,9.766,10.986
-0.268,0.001,1.011,-12.451,5.676,12.451
-0.271,0.025,0.995,-10.010,1.526,14.648
-0.268,0.047,0.993,-8.362,-2.075,17.090
-0.275,0.048,1.001,-7.080,-3.967,18.250
-0.292,0.043,1.006,-4.822,-3.662,18.982
-0.304,0.055,1.004,-1.160,-0.427,19.958
-0.301,0.061,1.001,2.136,3.601,21.118
-0.314,0.062,1.005,5.920,6.592,21.790
-0.347,0.056,1.011,10.254,9.033,22.095
-0.358,0.047,1.005,14.343,10.986,22.583
-0.363,0.049,0.996,16.479,10.681,24.048
-0.371,0.038,0.979,17.395,7.812,25.208
-0.392,0.024,0.954,18.494,3.479,26.306
-0.392,0.024,0.938,18.494,-0.244,29.236
-0.384,0.012,0.923,17.700,-3.113,33.447
-0.376,0.002,0.917,15.503,-5.798,38.086
-0.379,-0.009,0.922,13.000,-8.972,42.297
-0.385,-0.026,0.935,12.024,-10.620,45.837
-0.387,-0.020,0.951,13.245,-9.338,50.415
-0.345,-0.001,0.943,12.817,-4.456,54.138
-0.326,-0.000,0.937,10.742,0.549,54.199
-0.332,-0.004,0.931,9.521,3.357,51.880
-0.344,-0.015,0.926,10.254,4.517,49.194
-0.351,-0.016,0.924,10.376,5.127,48.950
-0.356,-0.027,0.917,9.338,4.456,50.171
-0.356,-0.038,0.918,8.606,2.563,52.368
-0.360,-0.049,0.920,8.057,-1.099,55.786
-0.340,-0.058,0.932,6.653,-5.371,59.753
-0.323,-0.072,0.944,5.493,-9.827,62.988
-0.323,-0.082,0.965,6.958,-12.817,65.369
-0.329,-0.091,0.979,10.315,-12.390,66.650
-0.314,-0.086,0.961,12.939,-7.080,67.078
-0.329,-0.079,0.939,14.893,0.122,66.284
-0.334,-0.085,0.911,17.151,6.897,64.636
-0.335,-0.074,0.880,18.982,11.841,65.125
-0.321,-0.062,0.848,18.311,13.245,66.956
-0.303,-0.062,0.841,13.184,9.827,68.481
-0.290,-0.078,0.857,7.141,2.502,70.496
-0.284,-0.075,0.880,2.991,-4.883,72.327
-0.263,-0.117,0.906,-2.014,-10.803,73.914
-0.267,-0.134,0.939,-2.625,-13.672,75.073
-0.294,-0.139,0.968,3.418,-11.230,76.172
-0.311,-0.155,0.966,9.644,-2.747,77.515
-0.312,-0.138,0.933,15.259,8.972,80.566
-0.281,-0.097,0.880,18.738,19.531,84.351
-0.231,-0.061,0.817,18.250,24.719,85.815
-0.196,-0.048,0.776,12.390,21.301,83.008
-0.185,-0.059,0.767,4.395,11.230,78.552
-0.198,-0.069,0.780,-3.174,0.305,75.012
-0.184,-0.114,0.810,-12.817,-5.981,73.364
-0.181,-0.134,0.842,-18.494,-8.179,73.975
-0.183,-0.132,0.878,-17.944,-6.775,75.562
-0.182,-0.143,0.910,-18.066,-3.357,75.317
-0.179,-0.145,0.924,-15.259,1.587,74.585
-0.172,-0.141,0.921,-10.071,6.897,73.547
-0.156,-0.121,0.909,-6.287,10.498,73.608
1.920,-0.027,1.522,29.968,-24.353,-114.563
2.053,-0.007,1.546,32.959,-2.563,-154.480
2.113,-0.012,1.463,34.058,17.395,-197.449
1.993,0.058,1.387,42.419,27.161,-244.507
1.714,0.145,1.273,51.941,32.898,-291.077
1.374,0.236,1.114,59.875,42.358,-331.848
0.988,0.409,0.955,65.125,57.312,-362.915
0.547,0.625,0.758,67.810,78.674,-384.644
0.077,0.818,0.587,67.017,105.713,-395.874
-0.389,0.948,0.436,57.495,132.324,-394.470
-0.845,1.045,0.371,42.358,148.254,-379.211
-1.231,1.056,0.370,17.578,144.897,-348.206
-1.484,1.066,0.465,-10.559,117.554,-303.162
-1.623,1.042,0.646,-37.231,69.336,-253.662
-1.667,1.036,0.846,-55.420,12.878,-207.458
-1.585,1.006,1.026,-70.679,-34.363,-169.312
-1.486,0.927,1.164,-75.012,-65.125,-140.564
-1.419,0.832,1.252,-61.829,-71.838,-117.065
-1.353,0.715,1.244,-41.931,-56.152,-95.581
-1.272,0.619,1.166,-23.682,-29.724,-75.439
-1.202,0.542,1.039,-10.498,-7.812,-55.420
-1.140,0.437,0.923,-5.249,1.770,-37.354
-1.075,0.302,0.850,-3.845,-5.493,-25.879
-1.010,0.165,0.853,-7.996,-23.865,-15.686
-0.927,0.050,0.874,-16.235,-41.931,-3.967
-0.806,-0.029,0.904,-26.428,-52.795,7.629
-0.698,-0.077,0.949,-34.058,-55.725,16.724
-0.603,-0.103,1.012,-41.016,-51.208,22.095
-0.537,-0.135,1.061,-45.837,-40.588,23.499
-0.507,-0.129,1.119,-42.114,-29.053,23.499
-0.472,-0.110,1.118,-37.537,-14.160,24.353
-0.426,-0.086,1.111,-32.654,-3.296,26.184
-0.396,-0.043,1.087,-26.794,-0.854,27.283
-0.341,-0.025,1.068,-23.376,-4.883,26.794
-0.314,0.002,1.057,-18.250,-13.916,26.001
-0.268,0.021,1.043,-13.489,-22.095,25.940
-0.240,0.043,1.040,-9.949,-27.405,25.513
-0.229,0.021,1.036,-5.676,-28.259,24.170
-0.237,0.013,1.031,-0.610,-24.048,24.292
-0.238,-0.003,1.002,3.174,-15.808,24.597
-0.250,-0.011,0.968,8.179,-8.240,25.146
-0.237,-0.019,0.922,12.390,-3.967,24.963
-0.233,-0.025,0.900,12.939,-3.540,24.658
-0.242,-0.040,0.883,13.794,-4.944,24.170
-0.238,-0.053,0.858,14.648,-4.883,24.963
-0.186,-0.031,0.835,12.146,-4.272,26.306
-0.159,-0.022,0.837,5.310,-6.531,26.794
-0.152,-0.042,0.864,-2.441,-9.399,25.513
-0.147,-0.061,0.896,-8.057,-9.338,25.269
-0.144,-0.067,0.909,-12.207,-6.958,26.001
-0.135,-0.048,0.922,-15.320,-5.249,26.367
-0.146,-0.047,0.946,-17.639,-5.859,24.963
-0.167,-0.059,0.968,-17.822,-7.324,23.315
-0.192,-0.058,0.981,-14.832,-8.423,22.400
-0.186,-0.036,0.994,-9.888,-7.874,22.339
-0.172,-0.020,0.997,-4.211,-5.676,20.996
-0.181,-0.012,0.992,0.610,-2.869,18.555
-0.198,-0.009,0.975,3.479,0.671,16.357
-0.214,0.007,0.951,5.493,4.517,15.198
-0.228,0.021,0.932,6.226,7.385,15.076
-0.248,0.011,0.923,5.127,8.484,15.625
-0.257,-0.001,0.924,4.517,7.507,18.005
-0.257,-0.002,0.922,3.662,5.127,20.996
-0.238,0.005,0.933,1.099,1.465,23.987
-0.230,0.001,0.961,-1.221,-2.869,25.818
-0.233,-0.013,1.004,-2.258,-6.409,26.855
-0.236,-0.023,1.045,-0.488,-7.019,27.771
-0.241,-0.024,1.067,2.625,-5.737,28.015
-0.257,-0.021,1.074,7.019,-2.808,27.527
-0.292,-0.019,1.057,12.634,1.282,26.367
-0.347,-0.016,1.031,17.273,6.714,25.574
-0.397,-0.013,0.989,22.095,12.146,26.917
-0.433,-0.011,0.927,24.902,15.930,30.701
-0.445,-0.008,0.873,24.109,15.747,35.706
-0.427,0.033,0.849,20.142,11.658,41.321
-0.385,-0.002,0.812,9.827,4.822,45.776
-0.376,-0.005,0.844,3.906,-4.639,48.462
-0.396,0.006,0.883,2.380,-11.719,50.354
-0.356,-0.020,0.895,-4.028,-14.038,50.964
-0.373,-0.074,0.942,-7.935,-12.085,53.040
-0.378,-0.084,0.949,-4.028,-8.301,56.213
-0.385,-0.070,0.941,1.038,-3.357,58.594
-0.403,-0.057,0.922,6.836,3.174,59.937
-0.402,-0.059,0.888,7.263,9.521,62.439
-0.415,-0.020,0.876,5.188,13.062,66.101
-0.395,-0.035,0.841,-5.188,12.634,67.932
-0.401,-0.073,0.860,-10.742,8.484,70.618
-0.407,-0.068,0.890,-11.047,4.272,77.820
-0.399,-0.069,0.903,-12.512,0.732,83.984
-0.372,-0.060,0.897,-14.282,-1.953,89.172
-0.344,-0.040,0.884,-16.541,-3.601,91.003
-0.333,-0.035,0.873,-18.066,-5.676,88.867
-0.348,-0.045,0.857,-17.761,-6.836,84.412
-0.351,-0.059,0.844,-15.625,-5.188,81.726
-0.354,-0.062,0.822,-12.146,-0.244,82.703
-0.345,-0.058,0.795,-9.460,6.531,86.487
-0.323,-0.055,0.777,-8.728,13.855,92.651
-0.291,-0.037,0.781,-8.972,18.982,101.013
-0.244,-0.008,0.790,-13.123,20.447,108.887
-0.176,0.004,0.821,-21.484,17.700,113.220
-1.323,1.087,0.919,-31.067,-50.537,-219.727
-1.470,1.023,0.955,-29.480,-26.062,-201.538
-1.643,0.991,0.960,-21.057,-8.301,-178.894
-1.755,0.900,0.937,-12.817,0.854,-151.917
-1.785,0.808,0.888,-6.897,-3.967,-122.925
-1.725,0.722,0.838,0.427,-20.935,-93.384
-1.628,0.670,0.805,-3.418,-41.260,-60.974
-1.494,0.606,0.786,-2.258,-52.795,-33.447
-1.349,0.530,0.783,1.587,-54.077,-12.573
-1.188,0.452,0.770,0.732,-47.119,4.395
-1.047,0.379,0.796,-4.700,-37.598,18.250
-0.942,0.298,0.829,-9.583,-29.785,27.954
-0.853,0.225,0.880,-13.550,-23.865,34.607
-0.804,0.186,0.915,-14.282,-19.226,39.856
-0.722,0.118,0.954,-13.367,-14.587,42.480
-0.676,0.087,0.990,-14.221,-12.817,45.044
-0.630,0.077,1.001,-11.841,-9.766,48.584
-0.594,0.070,0.996,-5.798,-7.324,49.866
-0.533,0.070,0.983,0.244,-5.188,53.162
-0.444,0.096,0.957,4.822,-4.028,58.289
-0.379,0.100,0.940,5.737,-6.836,61.157
-0.316,0.077,0.929,6.287,-12.390,61.279
-0.251,0.058,0.928,7.019,-17.700,60.364
-0.202,0.030,0.920,6.470,-20.630,58.472
-0.163,0.010,0.906,5.493,-20.508,56.458
-0.139,-0.000,0.899,4.333,-18.433,54.138
-0.099,-0.009,0.889,2.869,-14.587,50.476
-0.062,-0.013,0.891,1.709,-10.620,45.776
-0.078,-0.019,0.891,0.671,-7.080,39.246
