aX,aY,aZ,gX,gY,gZ
-0.214,0.340,0.751,-20.569,-60.364,-83.862
-0.232,0.360,0.766,-24.597,-60.547,-79.468
-0.246,0.382,0.792,-27.222,-57.495,-75.684
-0.263,0.406,0.829,-28.259,-51.941,-73.792
-0.263,0.413,0.868,-27.344,-44.128,-71.777
-0.253,0.422,0.895,-24.719,-36.072,-69.153
-0.258,0.417,0.909,-21.179,-30.334,-68.359
-0.205,0.436,0.915,-16.846,-27.344,-67.749
-0.201,0.418,0.937,-14.893,-26.733,-54.382
-0.169,0.421,0.930,-13.550,-27.405,-56.458
-0.188,0.412,0.920,-12.146,-28.931,-55.237
-0.204,0.398,0.906,-11.475,-29.602,-54.382
-0.227,0.396,0.875,-10.803,-30.090,-53.833
-0.247,0.389,0.858,-11.475,-30.457,-51.453
-0.259,0.376,0.851,-13.367,-31.860,-46.631
-0.263,0.384,0.851,-15.259,-33.447,-41.382
-0.279,0.384,0.878,-17.517,-34.180,-36.255
-0.275,0.400,0.908,-17.761,-32.288,-31.372
-0.238,0.434,0.924,-15.076,-27.893,-28.625
-0.193,0.449,0.938,-12.390,-23.315,-27.710
-1.393,0.819,0.756,36.865,73.242,188.477
-1.400,0.767,0.654,41.626,81.787,210.144
-1.379,0.696,0.564,43.091,89.294,225.464
-1.366,0.661,0.495,44.617,101.074,238.770
-1.280,0.662,0.451,45.410,119.751,248.047
-1.159,0.681,0.408,45.044,141.663,251.038
-1.080,0.706,0.374,40.161,159.668,250.916
-0.957,0.729,0.348,33.997,169.678,250.488
-0.842,0.747,0.287,27.161,169.495,250.061
-0.782,0.765,0.225,17.090,164.062,252.319
-0.628,0.792,0.211,7.690,162.476,261.414
-0.395,0.897,0.229,4.272,166.992,273.315
-0.150,0.956,0.276,0.549,169.250,279.968
0.077,0.981,0.325,-1.404,169.617,283.081
0.284,1.044,0.333,0.122,170.959,286.072
0.476,1.058,0.325,-0.122,170.044,285.217
0.643,1.061,0.319,-1.953,170.105,284.790
0.863,1.078,0.304,-1.831,170.776,281.433
1.102,1.089,0.310,-1.282,169.006,274.658
1.333,1.078,0.333,-1.404,162.354,264.587
1.546,1.071,0.386,-1.465,150.330,251.831
1.724,1.052,0.486,-1.709,136.292,237.122
1.882,1.062,0.584,-0.244,120.789,217.468
1.978,1.076,0.679,3.296,106.873,192.566
2.000,1.041,0.742,5.371,89.722,155.701
2.086,1.028,0.812,2.319,91.431,130.371
2.047,0.961,0.888,11.780,92.224,105.713
2.059,0.917,0.907,24.292,59.265,65.125
1.955,0.846,0.912,32.104,34.607,34.790
1.839,0.788,0.879,30.945,17.273,12.390
1.714,0.726,0.843,28.137,3.357,4.028
1.598,0.668,0.807,25.269,-10.315,-0.916
1.485,0.638,0.754,21.912,-18.738,-9.705
1.377,0.596,0.720,17.639,-21.423,-22.827
1.258,0.566,0.700,16.846,-23.071,-37.842
1.129,0.543,0.670,18.372,-23.926,-54.810
1.023,0.508,0.643,17.944,-26.733,-72.815
0.901,0.462,0.631,16.785,-31.128,-94.543
0.777,0.456,0.612,15.381,-36.316,-106.995
0.674,0.428,0.647,9.644,-37.903,-105.957
0.627,0.431,0.654,4.944,-38.940,-110.046
0.585,0.435,0.667,3.784,-43.884,-119.263
0.552,0.435,0.665,3.113,-50.354,-127.136
0.516,0.413,0.673,0.549,-57.861,-132.507
0.479,0.417,0.677,-0.854,-62.683,-132.874
0.444,0.407,0.682,-2.625,-70.679,-137.817
0.414,0.401,0.693,-6.592,-78.186,-143.921
0.388,0.377,0.721,-10.010,-81.726,-145.325
0.364,0.378,0.739,-11.353,-80.872,-142.090
0.361,0.377,0.748,-13.916,-80.200,-140.320
0.368,0.378,0.759,-16.602,-81.299,-141.663
0.391,0.366,0.771,-18.188,-84.045,-144.714
0.372,0.376,0.767,-17.639,-87.158,-147.522
0.349,0.379,0.756,-17.578,-91.858,-151.794
0.321,0.375,0.745,-19.165,-98.022,-157.654
0.281,0.370,0.759,-21.912,-103.943,-163.452
0.219,0.340,0.779,-22.644,-107.666,-166.626
0.163,0.344,0.786,-21.057,-106.262,-164.246
0.135,0.355,0.789,-19.531,-102.600,-160.095
0.113,0.356,0.780,-20.081,-99.670,-156.555
0.092,0.349,0.779,-20.752,-97.351,-152.832
0.081,0.313,0.788,-21.973,-97.290,-148.437
0.066,0.315,0.783,-21.851,-98.267,-141.296
0.034,0.298,0.789,-23.071,-100.769,-137.207
-0.015,0.291,0.796,-24.048,-104.492,-133.972
-0.068,0.304,0.798,-22.705,-107.422,-130.737
-0.111,0.322,0.793,-20.630,-108.521,-126.770
-0.146,0.336,0.783,-18.555,-106.567,-121.399
-0.169,0.344,0.773,-18.188,-102.722,-117.493
-0.189,0.349,0.773,-18.921,-98.206,-114.319
-0.203,0.351,0.777,-20.508,-92.285,-111.572
-0.200,0.363,0.781,-22.095,-85.388,-109.802
-0.210,0.385,0.783,-23.865,-79.712,-109.924
-0.245,0.385,0.800,-26.062,-75.195,-111.450
-0.289,0.397,0.821,-26.611,-70.557,-111.023
-0.327,0.415,0.836,-25.146,-65.796,-108.093
-0.362,0.426,0.842,-21.667,-60.791,-103.455
-0.391,0.435,0.827,-17.029,-56.091,-98.022
-0.409,0.450,0.803,-13.000,-52.917,-91.492
-0.376,0.472,0.790,-11.841,-49.988,-83.130
-0.394,0.442,0.799,-14.526,-49.438,-79.651
-0.355,0.476,0.793,-16.357,-49.927,-80.444
-0.395,0.465,0.818,-18.372,-47.119,-63.721
-0.379,0.467,0.838,-22.644,-44.678,-59.937
-0.366,0.480,0.852,-24.231,-39.307,-54.993
-0.348,0.480,0.874,-25.574,-34.363,-53.101
-0.332,0.483,0.895,-25.940,-32.104,-54.688
-0.328,0.476,0.918,-25.024,-29.480,-56.213
-0.331,0.461,0.938,-22.888,-26.733,-56.396
-0.315,0.456,0.959,-19.409,-24.048,-55.481
-0.304,0.443,0.974,-15.198,-21.484,-52.612
-0.299,0.444,0.964,-10.925,-20.508,-49.011
-0.286,0.430,0.948,-7.019,-19.592,-45.837
-0.281,0.422,0.931,-3.967,-19.226,-42.603
-0.285,0.420,0.911,-1.160,-18.738,-39.307
-0.284,0.423,0.891,-0.061,-18.433,-34.912
-0.260,0.427,0.878,0.549,-16.907,-30.457
-0.229,0.433,0.875,0.610,-15.442,-27.222
-0.205,0.443,0.878,-0.793,-15.015,-25.208
-0.191,0.442,0.888,-2.441,-14.099,-25.696
-1.438,1.002,0.697,15.564,74.707,128.662
-1.522,1.106,0.578,14.893,91.187,152.405
-1.645,1.146,0.506,10.681,94.299,171.021
-1.769,1.137,0.442,4.883,86.243,193.359
-1.871,1.117,0.344,0.122,71.106,223.389
-1.922,1.101,0.199,-3.296,54.199,261.108
-1.898,1.074,0.073,-12.695,45.532,297.546
-1.810,1.044,-0.046,-24.048,52.795,327.637
-1.642,1.062,-0.059,-35.767,75.012,345.459
-1.409,1.060,-0.028,-44.617,111.938,349.976
-1.146,1.078,-0.009,-44.434,160.706,348.022
-0.918,1.094,-0.033,-39.978,210.144,343.506
-0.579,1.122,-0.043,-34.180,250.366,344.177
-0.245,1.181,-0.054,-29.785,267.944,347.168
0.064,1.178,-0.016,-34.363,259.827,347.656
0.431,1.167,0.048,-43.518,239.441,350.525
0.841,1.182,0.146,-52.246,218.323,351.074
1.200,1.188,0.263,-56.580,197.449,342.529
1.497,1.163,0.338,-55.847,178.528,324.280
1.773,1.140,0.449,-54.321,164.001,299.194
2.038,1.104,0.620,-52.185,156.677,269.287
2.200,1.116,0.777,-45.715,152.466,233.948
2.265,1.117,0.937,-36.072,147.278,191.833
2.248,1.158,1.054,-24.109,143.494,150.085
2.181,1.175,1.122,-11.292,137.756,111.084
2.135,1.131,1.173,1.953,124.390,74.280
1.987,1.220,1.106,4.395,111.816,47.913
1.839,1.150,1.102,11.841,128.967,38.879
1.759,1.089,1.051,30.151,94.910,16.357
1.635,0.999,0.993,45.105,54.382,-6.470
1.459,0.914,0.901,46.753,27.893,-25.696
1.300,0.840,0.804,45.898,17.944,-33.508
1.159,0.777,0.733,47.424,7.324,-35.522
1.041,0.712,0.672,44.739,0.732,-46.692
0.903,0.639,0.629,37.048,1.953,-61.462
0.786,0.594,0.603,28.564,2.686,-74.890
0.698,0.526,0.593,21.973,-1.770,-88.013
0.594,0.505,0.606,16.296,-10.010,-100.159
0.481,0.468,0.625,8.240,-21.606,-119.690
0.353,0.450,0.658,-0.732,-21.362,-112.610
0.293,0.411,0.699,-8.240,-17.700,-108.154
0.258,0.399,0.729,-10.315,-20.386,-109.131
0.258,0.398,0.749,-11.536,-28.625,-110.962
0.258,0.395,0.776,-12.268,-36.133,-110.535
0.256,0.406,0.786,-13.855,-41.687,-108.582
0.266,0.417,0.790,-16.846,-45.654,-107.788
0.299,0.426,0.809,-18.250,-42.725,-104.004
0.287,0.426,0.828,-16.968,-47.913,-109.924
0.292,0.436,0.826,-18.311,-52.185,-120.605
0.287,0.444,0.822,-19.531,-51.086,-127.441
0.294,0.447,0.829,-21.912,-49.622,-131.531
0.293,0.452,0.828,-22.400,-51.270,-134.216
0.272,0.439,0.826,-21.851,-57.434,-136.292
0.240,0.422,0.827,-21.179,-65.613,-135.986
0.203,0.409,0.827,-21.545,-72.388,-131.287
0.202,0.391,0.826,-22.217,-77.087,-124.268
0.190,0.392,0.837,-22.217,-80.383,-116.089
0.233,0.412,0.839,-21.301,-79.773,-108.093
0.263,0.428,0.850,-20.996,-79.468,-105.286
0.262,0.434,0.876,-19.531,-79.651,-107.178
0.238,0.441,0.900,-15.625,-79.773,-110.596
0.198,0.454,0.903,-9.827,-79.651,-114.075
0.170,0.456,0.893,-3.784,-78.308,-115.356
0.159,0.454,0.869,1.648,-75.989,-114.929
0.146,0.451,0.848,5.981,-73.792,-114.258
0.122,0.443,0.833,8.484,-72.083,-113.403
0.107,0.433,0.822,9.277,-70.068,-112.061
0.094,0.414,0.818,8.301,-67.993,-110.840
0.074,0.407,0.820,6.104,-65.247,-109.680
0.067,0.391,0.825,2.686,-62.317,-109.619
0.022,0.401,0.837,1.282,-60.730,-105.774
0.006,0.415,0.836,1.038,-59.753,-100.220
0.003,0.427,0.826,0.427,-61.890,-95.520
-0.013,0.437,0.818,-0.183,-67.261,-90.698
-0.041,0.438,0.809,-0.916,-74.280,-85.571
-0.063,0.432,0.806,-2.563,-79.956,-80.261
-0.079,0.427,0.804,-3.845,-82.764,-75.012
-0.083,0.436,0.798,-5.493,-83.008,-71.533
-0.090,0.428,0.803,-7.874,-80.627,-70.557
-0.105,0.416,0.812,-9.583,-76.294,-71.228
-0.112,0.411,0.817,-10.864,-69.885,-73.120
-0.103,0.414,0.820,-11.963,-61.096,-75.684
-0.096,0.417,0.829,-13.000,-52.612,-78.430
-0.113,0.419,0.849,-13.245,-45.410,-81.360
-0.133,0.427,0.858,-12.329,-38.635,-83.191
-0.139,0.433,0.856,-10.559,-32.288,-82.825
-0.150,0.432,0.848,-9.583,-27.893,-80.505
-0.155,0.422,0.837,-9.094,-27.283,-77.087
-0.146,0.430,0.834,-9.399,-29.114,-71.350
-0.163,0.422,0.825,-9.399,-33.936,-71.289
-0.159,0.448,0.828,-9.521,-37.964,-61.890
-0.185,0.425,0.852,-10.620,-39.795,-45.349
-0.166,0.425,0.861,-12.207,-43.091,-45.776
-0.162,0.446,0.867,-12.390,-43.701,-42.725
-0.135,0.448,0.881,-13.306,-39.978,-40.894
-0.112,0.452,0.895,-13.733,-35.034,-41.504
-0.098,0.446,0.905,-12.634,-29.480,-43.274
-0.097,0.437,0.917,-11.047,-25.757,-45.166
-0.104,0.427,0.931,-8.850,-23.743,-46.509
-0.125,0.414,0.943,-5.371,-21.667,-45.593
1.610,1.104,0.576,-30.701,173.523,270.081
1.693,1.086,0.673,-17.883,165.100,245.972
1.850,1.064,0.721,-9.277,139.465,211.731
1.912,1.037,0.752,-1.221,128.540,188.110
1.912,1.035,0.773,5.798,109.070,157.837
1.906,1.014,0.794,10.925,90.027,127.991
1.876,0.983,0.828,15.686,73.669,99.792
1.870,0.987,0.817,11.414,63.721,70.129
1.739,0.921,0.855,17.700,71.960,50.537
1.661,0.896,0.871,25.574,48.096,24.292
1.534,0.830,0.869,30.334,32.104,2.380
1.402,0.770,0.848,29.236,24.719,-14.526
1.252,0.744,0.824,28.931,18.188,-25.635
1.111,0.679,0.823,28.564,6.836,-35.217
0.945,0.676,0.806,26.733,1.038,-43.335
0.798,0.614,0.782,24.902,-0.305,-50.049
0.661,0.565,0.750,23.621,-3.540,-53.589
0.553,0.526,0.731,21.790,-8.606,-55.542
0.449,0.506,0.722,19.897,-16.663,-57.434
0.349,0.472,0.710,17.761,-22.705,-66.345
0.234,0.441,0.703,17.578,-29.968,-65.674
0.163,0.425,0.718,13.367,-32.532,-60.486
0.119,0.400,0.734,9.766,-31.494,-62.134
0.094,0.391,0.747,7.935,-35.767,-66.772
0.072,0.378,0.769,5.920,-39.429,-70.374
0.061,0.357,0.791,2.502,-39.490,-72.083
0.032,0.369,0.809,-0.305,-35.950,-71.655
0.023,0.368,0.837,-0.854,-30.396,-70.129
0.032,0.381,0.863,-2.075,-28.442,-70.190
0.062,0.400,0.889,-3.784,-23.743,-69.397
0.104,0.422,0.906,-5.371,-20.203,-67.627
0.150,0.443,0.910,-5.859,-19.592,-66.895
0.194,0.467,0.899,-5.371,-21.790,-68.054
0.233,0.488,0.879,-4.944,-26.245,-70.190
0.256,0.488,0.880,-5.554,-31.128,-72.693
0.284,0.467,0.888,-5.249,-34.790,-74.097
0.298,0.457,0.893,-2.991,-38.879,-76.660
0.304,0.420,0.898,-1.160,-42.725,-79.163
0.309,0.388,0.894,0.244,-43.945,-79.102
0.341,0.385,0.879,1.770,-44.312,-78.552
0.392,0.393,0.860,1.831,-45.288,-79.163
0.410,0.395,0.837,0.061,-48.340,-83.557
0.401,0.397,0.819,-2.319,-52.612,-90.088
0.396,0.405,0.804,-5.249,-56.641,-94.849
0.394,0.413,0.806,-8.423,-59.387,-97.839
0.367,0.406,0.830,-10.681,-60.791,-100.708
0.342,0.381,0.852,-12.085,-60.913,-101.929
0.327,0.375,0.869,-12.268,-59.998,-101.379
0.330,0.385,0.887,-11.841,-58.350,-100.830
0.315,0.397,0.903,-10.864,-57.617,-101.685
0.280,0.400,0.913,-8.484,-58.533,-102.478
0.253,0.410,0.914,-3.723,-60.425,-103.027
0.239,0.418,0.897,1.648,-62.622,-102.173
0.222,0.425,0.871,6.653,-65.735,-100.220
0.211,0.422,0.835,10.193,-69.153,-98.022
0.208,0.402,0.811,11.047,-71.716,-97.351
0.180,0.378,0.791,10.071,-73.242,-98.572
0.165,0.363,0.773,7.385,-73.181,-100.891
0.143,0.344,0.770,3.052,-71.838,-103.271
0.126,0.331,0.773,-1.526,-68.909,-105.286
0.118,0.341,0.777,-5.798,-65.674,-107.849
0.107,0.354,0.782,-9.094,-63.110,-110.291
0.088,0.371,0.795,-12.146,-62.134,-111.938
0.056,0.380,0.815,-13.672,-63.232,-111.816
0.013,0.400,0.823,-13.062,-65.735,-109.741
-0.016,0.396,0.829,-11.230,-68.054,-104.919
-0.035,0.387,0.828,-8.850,-70.068,-98.083
-0.053,0.388,0.816,-6.348,-72.876,-93.201
-0.078,0.371,0.802,-5.432,-75.256,-89.600
-0.092,0.363,0.791,-5.737,-75.317,-87.036
-0.092,0.363,0.785,-6.958,-72.021,-86.304
-0.081,0.372,0.786,-9.460,-65.247,-86.304
-0.067,0.381,0.796,-12.756,-57.617,-88.074
-0.056,0.390,0.806,-16.724,-50.354,-90.942
-0.057,0.391,0.817,-20.325,-44.922,-93.506
-0.063,0.401,0.821,-22.949,-41.382,-95.276
-0.078,0.409,0.828,-25.208,-40.222,-96.008
-0.112,0.400,0.837,-27.588,-41.809,-94.727
-0.152,0.401,0.848,-28.748,-45.532,-91.309
-0.183,0.421,0.855,-27.832,-50.293,-85.327
-0.211,0.435,0.880,-25.269,-55.603,-77.271
-0.209,0.455,0.862,-18.921,-61.340,-79.529
-0.286,0.494,0.852,-14.526,-64.941,-57.434
-0.244,0.461,0.849,-11.841,-63.782,-46.997
-0.244,0.476,0.827,-10.132,-64.941,-47.119
-0.238,0.462,0.814,-9.460,-62.988,-45.898
-0.210,0.458,0.802,-9.888,-59.082,-46.875
-0.195,0.458,0.792,-10.803,-53.589,-48.645
-0.199,0.456,0.797,-11.902,-47.607,-51.941
-0.218,0.453,0.819,-13.123,-41.748,-53.711
-0.227,0.441,0.845,-13.611,-36.499,-52.612
-0.225,0.439,0.857,-12.024,-31.189,-49.805
-0.230,0.437,0.854,-9.216,-27.893,-46.692
-0.246,0.427,0.847,-7.874,-28.809,-42.725
-0.243,0.422,0.840,-6.897,-30.884,-37.537
-0.222,0.434,0.833,-6.165,-32.593,-32.471
-0.207,0.441,0.834,-6.958,-35.461,-29.053
-0.193,0.456,0.844,-8.301,-37.415,-27.100
-0.190,0.461,0.856,-9.094,-36.316,-26.184
-0.189,0.469,0.868,-9.644,-32.654,-26.489
-1.709,1.150,0.867,-21.118,111.511,106.201
-1.773,1.241,0.842,-4.700,105.286,138.184
-1.827,1.284,0.746,6.409,101.624,163.757
-1.827,1.296,0.663,11.719,107.605,185.364
-1.824,1.284,0.599,16.907,127.136,205.444
-1.733,1.253,0.512,25.085,156.799,223.938
-1.546,1.263,0.435,37.354,186.462,242.859
-1.316,1.282,0.361,48.340,203.186,259.033
-1.082,1.296,0.283,54.016,205.872,276.123
-0.839,1.255,0.221,52.795,197.754,292.847
-0.541,1.223,0.166,50.293,186.340,317.017
-0.213,1.220,0.086,46.753,173.157,341.492
0.130,1.154,0.040,39.001,160.828,355.347
0.480,1.131,0.002,31.433,155.884,360.352
0.760,1.065,0.002,21.912,157.104,353.149
1.034,1.036,0.046,12.390,160.156,340.576
1.307,0.995,0.107,6.226,161.926,323.486
1.500,0.981,0.204,3.845,160.339,302.734
1.707,0.944,0.321,3.418,153.931,281.494
1.855,0.930,0.433,4.211,143.982,260.803
1.936,0.935,0.515,6.104,130.859,242.187
2.006,0.933,0.576,9.094,116.333,223.083
2.134,0.919,0.597,11.475,101.685,201.050
2.174,0.906,0.618,10.925,83.923,171.082
2.150,0.851,0.679,6.409,63.049,132.690
2.002,0.865,0.724,5.188,41.016,94.604
2.025,0.807,0.792,0.122,52.124,73.730
1.870,0.808,0.841,8.606,48.767,44.983
1.770,0.745,0.837,14.160,18.921,2.136
1.612,0.762,0.813,16.418,3.296,-29.114
1.457,0.719,0.798,11.597,1.465,-47.546
1.295,0.718,0.787,8.423,0.366,-60.608
1.143,0.682,0.760,6.287,-5.127,-72.266
0.990,0.686,0.755,2.869,-6.897,-78.674
0.877,0.666,0.734,-1.831,-7.935,-82.703
0.792,0.647,0.724,-5.188,-13.977,-87.646
0.708,0.617,0.713,-6.775,-23.865,-95.581
0.580,0.550,0.723,-6.653,-37.170,-106.934
0.526,0.536,0.724,-8.545,-52.551,-123.840
0.441,0.531,0.733,-15.076,-55.115,-113.708
0.426,0.497,0.756,-20.813,-56.274,-110.291
0.422,0.503,0.787,-22.278,-66.833,-117.615
0.391,0.511,0.808,-19.958,-78.003,-125.793
0.330,0.512,0.836,-16.724,-86.487,-133.301
0.285,0.518,0.848,-12.939,-88.989,-137.634
0.244,0.531,0.851,-9.644,-86.243,-138.672
0.234,0.530,0.848,-7.080,-81.848,-138.062
0.226,0.519,0.843,-5.676,-79.834,-138.184
0.218,0.514,0.834,-3.967,-79.529,-138.367
0.231,0.505,0.825,-1.831,-81.421,-138.977
0.187,0.506,0.810,0.122,-83.923,-138.855
0.143,0.511,0.785,0.305,-87.097,-138.123
0.164,0.466,0.760,-3.052,-91.919,-138.489
0.147,0.443,0.763,-5.188,-96.313,-134.583
0.131,0.453,0.761,-5.188,-98.389,-128.601
0.120,0.433,0.761,-7.141,-100.464,-126.770
0.098,0.437,0.766,-8.911,-102.478,-126.282
0.072,0.430,0.771,-9.705,-102.539,-126.221
0.028,0.430,0.780,-10.132,-100.403,-125.671
-0.014,0.446,0.817,-9.705,-96.680,-123.596
-0.047,0.460,0.835,-8.118,-90.698,-120.056
-0.037,0.455,0.830,-6.836,-83.740,-116.089
-0.067,0.476,0.833,-3.601,-79.224,-111.877
-0.088,0.485,0.827,-0.244,-77.148,-109.314
-0.121,0.481,0.821,2.563,-76.904,-107.849
-0.146,0.474,0.815,4.395,-76.965,-105.774
-0.156,0.478,0.801,5.920,-75.073,-102.966
-0.153,0.480,0.791,6.042,-70.862,-100.220
-0.172,0.474,0.783,4.822,-65.796,-98.938
-0.194,0.474,0.781,3.601,-60.425,-97.534
-0.219,0.474,0.784,2.014,-55.237,-95.703
-0.222,0.464,0.779,0.183,-50.781,-92.102
-0.247,0.470,0.786,-0.061,-48.218,-86.731
-0.250,0.468,0.784,-2.136,-47.546,-80.811
-0.260,0.451,0.781,-3.845,-49.438,-75.439
-0.257,0.454,0.791,-5.798,-52.063,-68.604
-0.301,0.431,0.801,-7.202,-54.932,-65.735
-0.234,0.439,0.808,-4.333,-55.969,-62.988
-0.261,0.463,0.831,-4.700,-53.162,-40.833
-0.206,0.437,0.844,-5.676,-46.448,-41.382
-0.194,0.443,0.849,-6.226,-41.992,-45.349
-0.184,0.455,0.846,-5.310,-36.133,-47.180
-0.196,0.433,0.847,-5.920,-29.480,-49.438
-0.203,0.419,0.851,-5.615,-23.437,-51.270
-0.221,0.412,0.852,-3.174,-20.813,-51.208
-0.228,0.411,0.844,-0.427,-20.264,-48.340
-0.224,0.411,0.837,1.221,-20.325,-43.640
-0.222,0.409,0.840,1.343,-21.729,-39.185
-0.210,0.411,0.837,0.732,-24.597,-36.377
-0.206,0.413,0.842,-1.526,-27.161,-33.752
-0.199,0.405,0.856,-3.906,-26.550,-31.006
-0.191,0.393,0.875,-6.165,-25.146,-28.564
-0.189,0.391,0.881,-7.629,-23.926,-26.489
-0.183,0.395,0.907,-7.141,-21.362,-24.475
-0.152,0.375,0.928,-4.822,-18.494,-23.376
-0.130,0.440,0.920,-0.183,-16.113,-22.461
-0.111,0.435,0.926,0.061,-15.015,-25.269
-0.143,0.389,0.927,0.671,-13.489,-28.687
-0.080,0.380,0.984,7.629,-14.160,-31.921
-0.127,0.430,0.931,7.874,-14.832,-30.640
-1.594,0.973,0.681,39.001,61.279,126.770
-1.690,1.017,0.572,36.255,81.543,154.663
-1.716,1.029,0.509,27.771,101.379,181.519
-1.749,1.063,0.464,20.569,116.211,209.473
-1.735,1.063,0.449,13.672,120.667,230.530
-1.627,1.055,0.447,10.193,119.141,253.296
-1.487,1.057,0.419,10.132,118.896,273.987
-1.333,1.057,0.369,10.254,122.986,290.466
-1.196,1.052,0.354,9.216,131.897,297.607
-1.029,1.027,0.344,8.972,147.400,298.950
-0.863,1.008,0.308,9.827,173.096,297.363
-0.719,0.977,0.249,10.010,208.069,298.584
-0.477,0.943,0.148,10.864,242.615,305.054
-0.202,0.969,0.052,13.672,267.456,317.017
0.123,1.018,0.003,16.052,280.029,332.397
0.442,1.061,-0.008,15.625,276.428,344.055
0.734,1.090,0.026,11.169,254.517,352.722
1.022,1.140,0.070,5.249,219.360,352.905
1.309,1.165,0.176,-2.991,177.368,342.834
1.505,1.147,0.320,-10.132,139.160,317.932
1.582,1.193,0.454,-11.597,113.953,284.363
1.634,1.146,0.552,-10.071,106.567,243.469
1.688,1.072,0.604,-7.080,110.779,202.576
1.739,1.019,0.625,-0.244,116.699,168.701
1.780,0.949,0.650,5.249,117.310,138.977
1.849,0.922,0.662,9.888,108.643,115.417
1.902,0.809,0.697,11.475,86.365,92.834
2.045,0.854,0.690,-0.549,67.444,80.933
1.979,0.810,0.719,2.869,60.608,75.500
1.989,0.815,0.756,10.498,18.921,42.969
1.937,0.752,0.794,12.451,-7.996,8.118
1.848,0.707,0.815,7.019,-14.893,-21.484
1.724,0.708,0.796,8.240,-11.047,-37.781
1.583,0.690,0.768,8.484,-12.146,-55.542
1.434,0.680,0.756,5.981,-10.864,-72.998
1.287,0.675,0.730,5.371,-8.301,-88.623
1.171,0.657,0.695,7.019,-11.230,-104.553
1.057,0.634,0.670,8.789,-21.484,-118.408
0.950,0.604,0.640,11.108,-38.391,-141.235
0.812,0.605,0.623,10.132,-56.335,-148.804
0.708,0.559,0.620,4.333,-65.430,-149.536
0.629,0.526,0.607,1.038,-71.228,-155.884
0.552,0.519,0.599,-1.465,-76.599,-161.682
0.497,0.503,0.600,-6.409,-84.167,-170.715
0.427,0.447,0.630,-11.780,-90.088,-178.772
0.367,0.461,0.639,-11.780,-88.806,-177.795
0.324,0.469,0.642,-13.306,-84.656,-177.185
0.291,0.479,0.655,-17.090,-82.886,-179.077
0.234,0.486,0.691,-21.423,-82.581,-179.504
0.175,0.497,0.732,-24.292,-82.214,-178.345
0.138,0.496,0.762,-24.658,-81.604,-173.950
0.104,0.496,0.776,-24.109,-82.275,-165.771
0.094,0.500,0.797,-22.705,-85.327,-156.494
0.087,0.496,0.798,-20.142,-92.041,-148.071
0.079,0.505,0.787,-16.846,-101.868,-142.700
0.081,0.473,0.774,-14.526,-113.281,-141.724
0.031,0.484,0.755,-9.155,-121.582,-136.414
-0.006,0.511,0.733,-4.456,-125.916,-132.263
-0.053,0.516,0.719,-3.418,-127.563,-130.432
-0.092,0.508,0.712,-4.333,-125.610,-127.441
-0.124,0.489,0.710,-6.470,-121.094,-124.023
-0.132,0.480,0.722,-9.583,-114.563,-119.812
-0.138,0.474,0.750,-12.878,-106.812,-116.028
-0.162,0.470,0.780,-14.526,-99.182,-113.342
-0.178,0.466,0.807,-13.611,-90.942,-110.657
-0.161,0.458,0.819,-11.963,-82.642,-107.605
-0.166,0.465,0.823,-10.193,-75.867,-105.347
-0.157,0.448,0.819,-8.240,-70.679,-105.591
-0.189,0.450,0.815,-5.188,-66.711,-104.065
-0.181,0.452,0.796,-2.991,-62.622,-100.464
-0.182,0.443,0.783,-3.662,-60.669,-97.900
-0.191,0.430,0.776,-6.348,-60.547,-94.604
-0.213,0.413,0.779,-8.301,-60.242,-91.858
-0.229,0.412,0.774,-10.315,-59.570,-88.501
-0.226,0.417,0.770,-12.817,-57.434,-84.229
-0.211,0.422,0.791,-17.151,-54.077,-79.956
-0.173,0.431,0.794,-17.700,-51.819,-87.341
-0.228,0.447,0.835,-19.287,-48.462,-74.158
-0.213,0.442,0.868,-19.775,-43.579,-67.810
-0.190,0.470,0.891,-18.677,-42.114,-69.824
-0.204,0.489,0.920,-15.076,-37.415,-65.369
-0.211,0.478,0.936,-11.292,-34.058,-62.073
-0.216,0.481,0.936,-6.226,-35.156,-60.486
-0.215,0.479,0.917,-0.671,-35.522,-58.044
-0.206,0.473,0.891,1.953,-36.133,-54.565
-0.214,0.457,0.868,1.709,-37.903,-50.720
-0.212,0.437,0.859,0.366,-37.659,-47.974
-0.200,0.428,0.852,-2.441,-36.804,-45.288
-0.186,0.425,0.855,-6.104,-35.400,-43.640
-0.180,0.419,0.867,-8.606,-32.593,-42.908
-0.186,0.422,0.881,-10.803,-29.846,-41.626
-0.201,0.438,0.900,-12.024,-27.954,-39.856
-0.213,0.448,0.917,-11.902,-26.550,-37.537
-0.211,0.454,0.929,-9.644,-25.330,-34.668
-0.206,0.454,0.937,-6.165,-23.376,-31.555
-0.190,0.457,0.939,-2.686,-21.423,-28.259
-0.161,0.465,0.933,0.244,-19.287,-25.879
-0.157,0.463,0.924,2.075,-18.250,-25.330
-0.169,0.445,0.921,2.563,-18.921,-25.818
-0.183,0.425,0.916,3.906,-18.494,-24.841
-1.144,1.014,0.898,19.165,38.513,109.314
-1.261,0.968,0.834,18.677,40.466,110.352
-1.354,0.950,0.760,17.151,52.002,111.938
-1.390,0.909,0.699,11.780,70.618,118.896
-1.411,0.830,0.640,6.042,88.989,128.174
